accel_x,accel_y,fsr_1,gyro_z,fsr_3,fsr_2,ultrasonic_1,ultrasonic_2,ultrasonic_3,gyro_x,accel_z,gyro_y,ultrasonic_4
-12872,-8452,0,-698,39193,35032,1209.983,2333.316,1207.99,5107,6544,204,2329.691
-12980,-8460,0,-696,39193,35080,1210.086,2333.66,1208.024,5281,6404,97,2328.505
-12932,-8496,0,-678,37353,33080,1209.948,2332.526,1208.024,5244,6512,101,2330.034
-12952,-8440,0,-644,40937,34872,1209.897,2332.302,1208.213,5190,6612,177,2328.471
-13016,-8524,0,-715,41242,31063,1210.0,2331.684,1208.144,5121,6404,139,2328.23
-12984,-8540,0,-756,37897,28967,1209.948,2332.079,1208.093,5383,6552,135,110.1718
-12840,-8472,0,-753,40473,30583,1210.137,2334.055,1208.041,5252,6572,140,110.2405
-12964,-8492,0,-571,40057,34648,1209.948,2331.615,1208.093,5022,6496,4,93.76289
-12828,-8500,0,-640,36440,33544,1209.863,2331.667,1208.024,4906,6640,131,2326.563
-12884,-8484,0,-735,41562,33032,1209.794,2332.096,1208.058,5420,6604,210,2326.89
-13008,-8540,0,-652,44250,33256,1209.88,2330.928,1208.11,4897,6376,-182,2327.148
-12900,-8456,0,-767,37161,34072,1209.828,2330.911,1208.23,5487,6628,85,2327.234
-12956,-8516,0,-773,38697,35336,1209.948,2331.546,1208.093,5494,6472,-7,2326.959
-12844,-8560,0,-686,38937,35832,1209.897,2331.237,1207.835,5259,6444,89,2329.57
-12916,-8504,0,-699,36136,32583,1209.948,2332.217,1207.955,5223,6412,115,2327.371
-12856,-8476,0,-666,38937,35416,1209.828,2330.103,1208.127,5263,6564,117,2321.581
-12932,-8324,0,-694,39177,35608,1210.069,2327.835,1208.144,5285,6476,82,2323.282
-12980,-8452,65535,-717,36360,34072,1210.017,2327.818,1208.161,5263,6524,106,2322.045
-12948,-8488,0,-660,39193,34040,1210.103,2328.265,1208.058,5285,6604,107,2321.426
-12888,-8524,0,-703,39177,34744,1210.069,2327.371,1208.161,5239,6472,107,2321.375
-12960,-8448,0,-681,37161,34728,1210.052,2327.732,1207.887,5197,6600,121,2320.945
-12872,-8516,0,-645,39673,35128,1209.88,2327.646,1208.11,4994,6440,188,2321.46
-12888,-8488,0,-699,39673,35240,1209.914,2327.113,1208.076,5202,6632,113,2321.237
-12988,-8404,0,-666,37449,33288,1209.931,2327.285,1208.076,5232,6604,93,2321.718
-13028,-8460,0,-693,39673,35416,1209.914,2328.11,1208.007,5238,6476,126,2321.804
-12952,-8468,0,-646,39865,37641,1209.914,2327.577,1207.99,5175,6604,71,2321.546
-12872,-8424,0,-657,37465,35448,1209.863,2326.735,1208.024,5261,6548,46,2321.151
-12968,-8540,0,-530,39865,35400,1209.863,2327.783,1208.041,5066,6500,104,2320.722
-13052,-8400,0,-582,39705,35352,1209.914,2332.251,1208.041,5209,6468,118,2331.254
-12988,-8484,0,-538,37529,33704,1209.983,2332.354,1208.024,4970,6700,272,2327.062
-12980,-8436,0,-669,39689,35672,1210.052,2332.44,1208.041,5254,6616,115,2330.086
-12952,-8444,0,-685,39689,35896,1210.24,2330.894,1207.852,5289,6420,90,2327.423
-12996,-8484,0,-638,37641,33848,1210.172,2331.151,1208.11,5150,6560,48,2324.76
-12984,-8572,0,-671,39801,36024,1210.137,2328.436,1208.007,5221,6504,128,2322.131
-12968,-8480,0,-695,39993,35368,1210.069,2329.227,1207.887,5194,6504,158,2323.917
-12780,-8380,0,-687,37737,33464,1210.189,2327.715,1208.093,5274,6508,152,2322.629
-12928,-8484,0,-663,39833,35672,1209.966,2327.852,1207.938,5242,6636,119,2321.289
-12916,-8456,0,-663,39513,35592,1209.983,2327.44,1207.955,5208,6480,121,2322.698
-12900,-8404,0,-675,37641,33448,1209.931,2328.179,1207.887,5255,6448,102,2323.11
-12988,-8496,0,-677,39529,35800,1209.794,2328.11,1207.973,5241,6420,108,2322.406
-12880,-8500,0,-649,39577,35752,1209.897,2327.526,1208.161,5229,6520,111,2322.079
-12920,-8416,0,-678,37657,33688,1209.845,2328.368,1208.144,5239,6548,91,2323.23
-12956,-8472,0,-663,39209,35624,1210.103,2328.488,1208.024,5222,6616,112,2322.027
-13020,-8528,0,-680,39897,35816,1210.0,2327.491,1208.024,5229,6548,98,2321.426
-12964,-8508,0,-687,37241,33752,1209.983,2327.285,1208.093,5239,6452,86,2321.478
-12988,-8556,0,-677,39673,35704,1209.931,2327.457,1208.007,5220,6484,87,2322.234
-12896,-8432,0,-682,39753,35736,1210.052,2327.371,1208.058,5216,6676,86,2322.406
-12924,-8468,0,-662,37561,32872,1209.759,2327.285,1208.11,5250,6632,134,2322.423
-12996,-8508,0,-655,39689,35752,1209.897,2327.904,1208.093,5233,6644,119,2321.77
-12904,-8508,0,-672,39769,35752,1210.137,2327.423,1208.161,5211,6684,136,2321.512
-12956,-8400,0,-689,37049,33160,1209.983,2332.869,1208.127,5241,6488,117,2330.361
-12968,-8408,0,-719,39897,35944,1209.914,2328.814,1208.127,5267,6480,94,2322.732
-12924,-8408,0,-690,39929,36024,1209.948,2326.598,1208.179,5297,6528,163,2320.189
-12952,-8532,0,-662,36824,35464,1209.914,2333.058,1208.076,5237,6496,77,2329.381
-12936,-8404,0,-701,39833,35992,1209.897,2334.433,1207.99,5199,6316,82,2329.519
-12920,-8456,0,-699,39785,35848,1210.034,2332.217,1208.144,5261,6584,99,2327.44
-12904,-8460,0,-673,37721,35624,1210.103,2330.584,1208.179,5241,6568,99,2328.024
-12872,-8404,0,-676,39801,35640,1209.966,2332.44,1208.093,5219,6568,119,2328.282
-13088,-8512,0,-651,39945,37161,1210.0,2330.55,1207.887,5185,6456,154,2329.158
-12856,-8596,0,-692,37113,33816,1209.966,2331.409,1208.041,5246,6504,187,2328.179
-12956,-8488,0,-649,39017,36616,1209.948,2331.701,1208.041,5269,6340,72,2328.299
-12920,-8436,0,-704,39289,35320,1210.034,2332.371,1208.058,5212,6548,129,2327.32
-12968,-8520,0,-688,37161,33592,1209.863,2330.309,1208.093,5338,6688,27,2328.711
-12948,-8460,0,-688,39481,35752,1209.983,2333.351,1207.99,5244,6560,98,2329.88
-13004,-8412,0,-684,39529,35800,1210.069,2331.976,1207.955,5247,6496,90,2328.797
-12988,-8460,0,-718,37545,33944,1210.137,2331.581,1207.99,5257,6440,131,2327.113
-12928,-8500,0,-687,39481,35752,1210.137,2331.959,1207.99,5240,6488,128,2326.942
-12920,-8392,0,-690,39545,35928,1210.0,2330.894,1208.058,5255,6448,128,2328.419
-13024,-8468,0,-659,37465,33848,1209.948,2330.498,1207.835,5259,6392,119,2327.474
-13020,-8568,0,-703,39737,35992,1210.103,2332.44,1208.024,5262,6424,122,2329.45
-12968,-8472,0,-664,39785,36200,1210.155,2331.752,1208.11,5221,6560,116,2328.729
-12956,-8364,0,-670,37481,33976,1210.034,2330.756,1207.973,5259,6664,111,2326.512
-12896,-8468,0,-675,40153,36216,1210.258,2333.265,1208.058,5206,6432,109,2327.045
-12972,-8412,0,-673,39801,36120,1210.223,2331.804,1208.093,5238,6576,117,2328.316
-12900,-8508,0,-664,37641,34008,1210.017,2332.182,1208.179,5229,6480,106,2327.543
-13052,-8492,0,-660,39689,36136,1210.155,2330.997,1208.076,5181,6612,136,2326.959
-12964,-8388,0,-675,39769,36104,1210.052,2330.584,1208.144,5221,6672,110,2327.56
-13004,-8464,0,-663,37641,34024,1210.034,2331.237,1208.076,5238,6600,133,2327.148
-12996,-8500,0,-664,39785,36296,1209.948,2331.89,1208.265,5244,6588,101,2327.732
-12952,-8432,0,-675,39913,36184,1210.017,2330.12,1208.591,5224,6372,128,2327.56
-13028,-8448,0,-685,37641,34056,1210.052,2331.357,1208.093,5241,6656,97,2325.997
-13004,-8336,0,-684,39929,36232,1210.034,2333.333,1208.041,5232,6396,133,2328.78
-12952,-8436,0,-689,39945,36616,1210.034,2331.409,1208.11,5275,6572,96,2328.385
-13044,-8452,0,-672,37689,33704,1210.189,2329.777,1208.093,5210,6432,123,2326.392
-13112,-8528,0,-704,39945,36584,1210.12,2330.155,1207.921,5264,6568,107,2324.88
-12952,-8492,0,-670,39705,36392,1210.069,2329.777,1208.35,5234,6508,134,2326.306
-12928,-8448,0,-651,36824,34280,1210.103,2329.467,1208.11,5243,6584,93,2325.876
-13072,-8472,0,-666,39977,36600,1210.103,2329.966,1208.574,5262,6600,79,2325.722
-12948,-8484,0,-656,40089,36728,1209.794,2329.845,1208.574,5219,6620,99,2324.863
-12996,-8460,0,-683,37897,36616,1210.069,2329.794,1208.522,5242,6612,103,2326.512
-12940,-8508,0,-664,40089,36536,1210.017,2330.395,1208.385,5217,6596,145,2326.048
-12952,-8484,0,-706,39993,36648,1210.069,2330.894,1208.076,5275,6360,104,2326.375
-12944,-8476,0,-685,39865,36536,1210.034,2330.395,1208.024,5216,6504,117,2325.412
-12960,-8460,0,-703,40201,36776,1209.948,2331.649,1208.144,5219,6548,106,2325.756
-12900,-8480,0,-678,40217,36873,1210.017,2330.859,1208.265,5207,6660,110,2325.997
-12868,-8428,0,-673,38073,34744,1210.017,2329.399,1208.024,5210,6568,147,2326.667
-12896,-8404,0,-673,40217,36921,1209.948,2330.618,1208.196,5218,6468,89,2326.203
-12988,-8416,0,-678,40249,36792,1209.897,2329.983,1208.093,5234,6624,116,2326.22
-12908,-8428,0,-681,37897,34744,1209.966,2330.653,1208.076,5191,6472,111,2327.268
-13004,-8484,0,-693,40201,36937,1209.88,2331.478,1207.973,5219,6520,128,2327.783
-12940,-8488,0,-678,40249,36792,1210.034,2331.976,1207.904,5189,6496,119,2327.852
-12984,-8412,0,-676,38153,34584,1209.983,2331.46,1207.973,5234,6564,103,2327.835
-13028,-8448,0,-686,39993,36808,1209.897,2330.894,1207.921,5250,6444,108,2326.512
-12972,-8408,0,-667,39689,36953,1209.983,2330.756,1208.144,5200,6496,122,2326.375
-13036,-8364,0,-677,38105,34648,1210.0,2330.756,1208.024,5273,6492,109,2326.563
-12916,-8364,0,-678,40201,37081,1210.086,2331.684,1208.007,5244,6416,93,2326.048
-12912,-8444,0,-666,40185,36664,1209.914,2330.326,1208.076,5245,6464,113,2326.46
-12912,-8492,0,-691,38233,34712,1209.948,2331.065,1207.869,5236,6592,116,2326.375
-12888,-8552,0,-673,40201,36873,1209.983,2330.412,1208.11,5219,6640,122,2326.495
-12780,-8480,0,-686,40249,36905,1209.983,2330.172,1208.058,5241,6568,113,2329.038
-12940,-8380,0,-686,38361,34840,1209.983,2330.447,1207.99,5250,6628,134,2326.89
-13024,-8320,0,-693,40409,36824,1209.931,2330.309,1207.938,5250,6544,114,2326.357
-12944,-8444,0,-692,40713,36905,1209.914,2329.725,1208.093,5243,6620,99,2326.014
-12916,-8340,0,-691,38297,34920,1209.966,2330.429,1208.299,5198,6476,97,2326.942
-13004,-8428,0,-672,40409,36921,1210.12,2331.065,1208.093,5232,6616,117,2324.811
-12968,-8472,0,-679,40553,37049,1209.983,2329.863,1208.058,5261,6536,106,2325.945
-12916,-8504,0,-667,37897,34424,1209.966,2329.88,1208.058,5227,6612,136,2325.172
-12976,-8480,0,-735,40377,36568,1210.034,2331.787,1208.161,5275,6488,85,2325.842
-12916,-8564,0,-649,40473,36472,1209.948,2330.309,1208.127,5236,6552,133,2325.206
-13072,-8564,0,-658,36985,31735,1210.017,2329.897,1208.179,5238,6572,91,2326.306
-13072,-8472,0,-675,40505,34680,1209.931,2330.395,1208.024,5326,6452,79,2325.533
-12924,-8444,0,-641,40617,34856,1209.845,2329.674,1208.076,5366,6556,21,2326.357
-12964,-8348,65535,-670,37673,33432,1209.966,2330.498,1208.007,5376,6396,49,2327.646
-12872,-8456,0,-692,40713,34968,1209.966,2330.447,1208.058,5183,6508,117,2326.117
-12960,-8496,0,-669,40729,35048,1210.034,2330.378,1208.093,5244,6468,86,2325.55
-12940,-8476,0,-666,38873,35032,1209.931,2330.017,1208.041,5207,6556,107,2326.701
-12988,-8460,0,-680,40633,35352,1210.069,2332.062,1207.887,5238,6524,106,2327.457
-13012,-8400,0,-696,40601,35256,1210.034,2330.292,1208.007,5238,6548,127,2325.756
-12960,-8464,0,-707,40489,49147,1209.966,2330.034,1208.196,5176,6508,130,2326.1
-12932,-8516,0,-664,40681,35448,1210.0,2331.014,1208.144,5205,6512,138,2326.22
-12992,-8472,0,-698,40713,35592,1209.931,2330.275,1208.024,5225,6636,153,2327.526
-13080,-8500,0,-675,38441,33320,1209.828,2330.997,1208.076,5235,6588,138,2327.921
-12936,-8456,0,-686,40505,35672,1210.034,2331.804,1208.024,5251,6516,112,2327.131
-12980,-8496,0,-710,40553,35544,1210.069,2330.069,1208.127,5237,6516,109,2327.869
-12848,-8496,0,-672,38009,33720,1209.931,2330.636,1207.99,5245,6724,92,2327.079
-12940,-8384,0,-682,40313,35608,1209.914,2331.409,1208.127,5241,6528,101,2327.44
-12852,-8428,0,-661,40569,35576,1209.914,2330.911,1207.973,5213,6484,108,2328.54
-13000,-8424,0,-696,38745,33352,1209.966,2331.838,1208.23,5222,6460,107,2328.23
-12888,-8496,0,-660,40633,35448,1209.897,2331.392,1208.041,5207,6492,114,2326.529
-12972,-8500,0,-713,40697,35576,1210.0,2330.481,1208.076,5258,6332,75,2327.302
-12984,-8456,0,-652,38153,33496,1209.931,2330.859,1208.196,5158,6524,94,2326.598
-12888,-8492,0,-677,40457,35560,1209.931,2332.027,1207.99,5196,6380,128,2328.505
-12824,-8452,0,-697,40537,35624,1210.0,2331.34,1208.093,5198,6400,120,2328.746
-13016,-8444,0,-664,38249,33544,1210.103,2331.907,1208.058,5209,6432,82,2328.471
-12976,-8496,0,-704,40729,35592,1210.034,2333.196,1207.955,5238,6456,145,2328.763
-12924,-8372,0,-675,40553,35688,1209.966,2331.495,1207.955,5252,6692,80,2327.457
-13064,-8428,0,-676,38441,33784,1209.966,2331.117,1207.904,5209,6560,124,2327.904
-12888,-8512,0,-695,40441,35816,1210.12,2330.928,1207.921,5302,6468,89,2327.165
-12960,-8492,0,-690,40441,35640,1209.948,2330.017,1207.921,5229,6520,130,2328.076
-12952,-8452,0,-691,38425,33800,1210.034,2330.567,1207.869,5275,6524,108,2327.886
-12956,-8468,0,-678,40713,35592,1210.0,2332.44,1208.024,5254,6384,107,2327.01
-12940,-8396,0,-650,40361,35768,1210.052,2331.392,1207.904,5228,6612,125,2327.698
-12960,-8468,0,-648,38505,32743,1210.0,2331.168,1207.955,5196,6564,129,2327.938
-13008,-8464,0,-656,40441,35800,1210.034,2331.546,1207.973,5230,6576,97,2326.873
-12996,-8488,0,-666,40249,35704,1210.172,2330.052,1207.955,5264,6520,91,2326.495
-13004,-8436,65535,-682,37625,33992,1210.034,2330.464,1207.869,5262,6304,96,2326.289
-12928,-8456,0,-672,40889,35768,1209.966,2331.168,1207.835,5227,6548,133,2326.701
-12920,-8516,0,-679,40665,35896,1210.017,2329.811,1208.007,5173,6604,123,2326.478
-12904,-8468,0,-638,38569,35512,1210.034,2330.344,1207.99,5219,6512,93,2326.1
-12968,-8372,0,-668,40713,35848,1209.983,2330.258,1208.007,5234,6408,130,2326.134
-12908,-8480,0,-663,40713,35864,1209.966,2330.756,1207.921,5278,6640,118,2327.182
-12956,-8444,0,-678,40121,35832,1210.052,2330.086,1207.921,5208,6660,110,2326.065
-13024,-8500,0,-655,40281,35944,1210.0,2330.206,1207.766,5206,6568,90,2325.876
-12960,-8428,0,-726,40441,36152,1210.017,2329.845,1207.955,5304,6564,86,2325.687
-12876,-8488,0,-684,40729,34264,1210.017,2329.433,1207.99,5209,6392,103,2324.124
-12852,-8484,0,-693,40729,35112,1209.966,2329.57,1208.024,5302,6564,125,2324.003
-12944,-8512,0,-724,40745,34744,1210.017,2329.57,1207.887,5236,6468,138,2324.708
-12880,-8556,0,-721,38633,32599,1209.88,2329.914,1207.869,5107,6620,113,2324.278
-12900,-8436,0,-689,40633,34920,1209.966,2327.302,1208.041,5116,6576,167,2320.997
-13024,-8464,0,-675,40633,35320,1210.017,2328.591,1208.024,5246,6440,114,2323.299
-13004,-8548,0,-651,38233,33032,1210.103,2327.938,1208.007,5196,6496,119,2323.986
-13036,-8384,0,-650,40713,35304,1210.069,2331.752,1208.024,5236,6404,138,2328.608
-12952,-8488,0,-645,40681,35432,1209.914,2329.828,1208.041,5230,6452,99,2324.57
-12920,-8440,0,-665,38393,33320,1209.948,2328.522,1207.904,5235,6484,64,2322.594
-12936,-8540,0,-652,40729,35288,1210.103,2332.423,1208.024,5255,6576,129,2327.869
-12988,-8504,0,-713,40857,35560,1209.914,2327.955,1207.887,5273,6456,144,2321.1
-12904,-8372,0,-723,38761,34840,1209.983,2331.392,1207.852,5292,6508,47,2325.739
-12844,-8496,0,-638,40633,37785,1209.811,2330.103,1207.835,5170,6384,31,2325.275
-12920,-8608,0,-775,40489,36504,1210.052,2329.966,1208.11,5461,6604,270,2326.134
-12908,-8380,0,-702,37641,33512,1210.034,2329.863,1208.058,5232,6468,132,2327.027
-12968,-8492,0,-706,39913,35336,1209.897,2330.361,1207.818,5241,6556,137,2326.289
-12960,-8468,0,-690,40169,35544,1210.052,2327.354,1208.161,5260,6516,86,2321.856
-12936,-8400,0,-708,38057,33528,1209.948,2328.179,1208.265,5257,6572,111,2322.783
-12932,-8472,0,-678,40201,35800,1210.0,2328.316,1208.11,5217,6628,127,2321.942
-12976,-8464,0,-659,40105,35608,1209.914,2326.512,1208.058,5213,6592,143,2321.821
-12992,-8500,0,-680,38137,33368,1210.0,2326.306,1207.904,5208,6492,159,2320.24
-12984,-8480,0,-643,39881,35672,1210.052,2326.735,1208.058,5241,6524,169,2320.481
-12852,-8424,0,-681,40201,35880,1210.034,2326.976,1208.161,5274,6296,81,2320.12
-13008,-8524,0,-684,38105,32920,1209.845,2326.271,1208.024,5196,6588,140,2320.0
-13116,-8440,0,-671,40329,35864,1209.948,2326.065,1208.144,5282,6508,71,2319.244
-13020,-8512,0,-671,40297,36088,1209.897,2325.601,1208.11,5270,6540,91,2317.629
-13036,-8472,65535,-685,37401,34312,1209.88,2325.67,1208.007,5231,6676,119,2318.866
-12936,-8356,0,-703,40441,36024,1209.931,2325.962,1207.938,5266,6528,18,2317.062
-12960,-8592,0,-673,40281,36024,1210.0,2325.223,1207.955,5232,6476,105,2316.512
-13016,-8400,0,-666,38153,36056,1210.052,2325.034,1207.921,5246,6520,127,2315.653
-13024,-8380,0,-670,40569,36104,1210.103,2332.543,1208.505,5293,6376,77,2328.488
-12868,-8416,0,-690,40217,35880,1209.983,2330.911,1208.093,5245,6516,140,2326.478
-13024,-8500,0,-692,39801,65535,1210.069,2329.003,1208.127,5237,6640,65,2323.986
-12996,-8512,0,-666,40057,34136,1210.0,2327.783,1207.99,5296,6440,118,2321.838
-12980,-8444,0,-678,39977,34584,1209.897,2326.512,1208.058,5258,6492,102,2319.295
-13008,-8472,0,-670,40057,34472,1209.931,2326.375,1207.973,5240,6484,119,2321.495
-12980,-8428,0,-671,40489,34968,1209.948,2326.701,1208.007,5202,6608,147,2318.66
-12996,-8476,0,-690,40505,35032,1209.914,2326.821,1207.869,5270,6560,140,2318.144
-12856,-8444,0,-695,38073,32856,1209.931,2326.546,1207.938,5265,6512,59,2319.708
-12928,-8476,0,-695,40217,35176,1209.931,2327.079,1207.921,5240,6608,123,2318.316
-12908,-8488,0,-682,40361,35192,1209.983,2327.406,1207.955,5223,6540,111,2322.337
-12992,-8424,0,-699,38169,33224,1210.0,2327.388,1208.024,5250,6556,73,2321.667
-13020,-8428,0,-710,40345,35096,1210.0,2327.835,1207.904,5282,6564,106,2321.598
-12988,-8392,0,-667,40313,35208,1209.948,2327.388,1207.955,5219,6364,119,2320.997
-12916,-8464,0,-661,38201,33336,1209.794,2327.388,1207.921,5271,6552,107,2320.979
-13012,-8428,0,-690,40281,35192,1209.897,2328.11,1207.835,5193,6528,116,2321.306
-12872,-8452,0,-642,40201,35256,1209.966,2327.337,1207.68,5218,6468,139,2322.268
-12916,-8440,0,-666,38169,33016,1209.897,2327.131,1207.887,5223,6552,95,2321.598
-12936,-8440,0,-679,40617,35080,1209.983,2328.179,1207.973,5241,6572,106,2321.787
-12948,-8520,0,-679,40313,35320,1209.88,2327.388,1208.471,5227,6488,117,2321.443
-12880,-8452,0,-657,38105,33288,1210.086,2327.646,1207.835,5242,6560,135,2321.426
-12888,-8424,0,-647,39865,35512,1210.017,2327.783,1207.99,5223,6500,91,2321.787
-12936,-8432,0,-668,40233,35320,1209.931,2327.629,1207.852,5235,6612,105,2322.32
-12996,-8444,0,-641,38329,33368,1209.983,2327.302,1208.076,5268,6300,119,2321.838
-13024,-8516,0,-560,40201,36104,1209.983,2326.804,1208.007,5078,6660,138,2319.467
-12896,-8484,0,-685,40345,34680,1210.137,2331.976,1207.973,5256,6716,153,2328.522
-13020,-8512,0,-690,38073,32423,1210.223,2330.103,1207.904,5223,6524,132,2324.983
-12968,-8376,0,-702,40313,35928,1210.052,2330.172,1208.127,5289,6560,73,2326.77
-12920,-8456,0,-687,40521,35592,1210.069,2329.656,1208.007,5266,6636,111,2326.409
-12904,-8396,0,-698,37481,33240,1210.172,2330.103,1207.783,5229,6480,117,2325.275
-12976,-8452,0,-658,40633,36088,1210.0,2329.777,1207.869,5215,6496,94,2325.756
-12960,-8436,0,-684,40441,35848,1210.137,2330.12,1207.904,5282,6516,60,2325.447
-12944,-8456,0,-675,37897,35320,1210.103,2329.502,1207.852,5218,6544,123,2326.392
-12968,-8436,0,-678,40665,35928,1210.034,2330.687,1207.904,5231,6680,128,2325.997
