accel_x,accel_y,fsr_1,gyro_z,fsr_3,fsr_2,ultrasonic_1,ultrasonic_2,ultrasonic_3,gyro_x,accel_z,gyro_y,ultrasonic_4
676,22897,59161,-32288,59287,57169,8.699511199860089,9.596685516933247,13.405733382265066,3709,11927,2359,15.880276228387617
24877,-32615,57409,32373,59923,59371,12.52012961391969,12.122846417908171,16.32824988966763,571,4334,-4615,14.541579483190208
-9445,7011,59941,29827,55714,58935,5.843894695575951,8.473848270826256,10.529541097683563,3962,31671,-4576,16.905609618526356
16696,-6359,57161,22349,55356,55003,6.9407517968022,15.851162846250457,9.562800750013633,4408,-12303,-2860,14.82640570264557
-25266,-8366,57423,12652,59049,56506,6.529000255648304,12.667374271334168,10.963279829108778,-3405,19033,4311,12.754423963482301
6725,14176,57203,-2402,59752,59928,17.17811667141729,7.452077979945149,18.565078466350712,1251,31164,4462,19.334464952017676
27988,-10233,59992,-3269,58575,58802,13.139404957844219,10.45890860462663,9.656323068888085,-1009,-11749,3766,9.914742317918124
9964,1419,59738,8191,56826,59659,5.031858363983568,5.804784599288331,16.11184714694675,-3929,30947,-2440,16.49091689789633
5461,18148,55777,25514,59445,56120,11.08041629166448,11.515803345064906,9.456502198501209,-3013,-1066,2762,15.360501280869816
-25177,-11765,58289,3693,55068,55898,19.39939033007456,14.584759913097166,19.573204904824593,-1261,-10582,-4200,7.0110249648785326
25021,-13352,57636,21867,59483,57803,6.531603685593437,17.904290142287778,14.357229853101227,4726,-14742,-2883,6.938332449816311
-7277,17565,55088,-8081,59906,58565,11.169381231914913,12.41069311648258,7.9763910625430166,230,-6959,-594,10.36874987382485
8670,-10835,55215,10902,59322,59981,7.623329649947632,9.37645817482242,16.285994332021005,3678,30269,-1437,19.853082583833565
-7113,-16109,59422,15846,56739,55861,6.418417175061018,5.6928270235931855,11.652087250737836,-4387,-32607,-1503,17.284914933092402
-27173,5887,59800,-19521,55626,57110,11.670140150618085,14.87491943536391,11.011440794001583,-517,-19809,-872,7.667339232956142
12574,-2260,57232,16434,55363,58402,12.913458855458611,9.324127506507457,19.09530697793107,-621,21203,-2115,8.261160157440521
-22248,6032,57310,-16293,59065,55241,5.0993649868781885,17.078682398450812,19.432235072580347,-764,-1745,-3428,18.7384333360801
-8985,8584,56962,-7620,55616,56543,9.602333133339627,8.884612598377796,15.23815263451326,-3381,15252,2514,18.83293307189121
-24637,24698,57972,-1588,59670,58914,15.150392293155349,6.850655357181361,6.518875574487308,-3717,3687,3222,14.433973172399206
-15300,5884,56742,-11474,58927,56475,13.702888450997476,5.198702317356743,18.579758750010075,1192,-31667,1465,9.621171253993325
2504,8603,59067,-17877,56004,58651,7.750770589610095,6.070536875745527,9.874537475173078,3489,-11433,4167,9.792271126929776
-11701,-2905,57477,-14997,58997,58356,10.064149944078281,13.13496113368449,18.29748208465471,2450,10558,-1005,16.463978641953474
-19521,21500,55119,-2893,59723,55381,8.412867038392424,14.849225164681014,7.799826729893629,-3365,23906,2866,16.85983086198565
-24949,-24465,58872,10874,58770,59171,10.622498610013446,18.124028240078104,12.12075572788003,4963,-24456,437,6.072613582111138
29898,10728,55039,31465,59481,58279,7.786093285961892,5.2248234408946,13.576967827366035,266,16746,1837,18.77147406248595
14827,-32564,57101,19332,55128,56109,13.366923557474252,19.806995200603666,11.427393678077088,-2479,-8197,59,11.917174596296721
-32752,29000,55911,26529,55854,57531,5.0169180486663825,9.131036172706885,8.60868971415589,3677,-6070,1647,15.677759842050527
18030,32265,58737,-7863,58656,56586,10.566894115312351,8.84483685318774,12.235088395149216,-1103,-24365,-1288,13.953122471016988
8120,223,56194,-20810,55510,55018,16.84057228538739,12.424030143064988,15.978407473806403,-1594,18906,-4538,14.85645182265366
28309,29689,55545,-22413,57483,55245,13.038365429217999,16.03816024895903,19.697422623929235,-4288,-25216,4728,16.877875680478624
-32182,2001,59878,3353,58081,58952,16.462034337201313,18.51830664661761,19.278629297624413,703,30342,-2749,15.959668649965536
-7589,-24687,57452,-32421,59686,58307,12.352001709157111,14.580993535711547,6.680627641007042,-1209,-8544,-3529,12.375071470728741
31831,15145,57293,-15634,57314,56868,15.992457814179092,17.476489774653174,10.884085367409691,-2740,-20802,-1741,9.670714617132512
-30014,-27571,55349,17492,56895,58579,10.067788328233231,6.3653808624307775,8.974457417317478,763,30065,251,8.950435022173302
11407,29967,55253,20849,55840,58471,13.62261483459681,16.919193664691146,12.548604266160725,3799,6509,3718,15.692457251038707
-6214,-27630,59502,18228,58252,58505,12.425847041049089,14.215211684205942,17.372017415049342,2127,13352,-144,11.845419309597066
18608,1832,59399,-31980,57385,58659,7.92090609457027,5.491944096809006,17.60219120211589,-4571,28823,-3896,6.416510914963483
-30231,12250,56452,-4461,56803,58223,6.5717445141049735,6.983510733605419,10.579848803148547,3832,17033,-2029,16.106057932858523
1216,429,57042,22674,59670,59729,6.345057201990807,9.696920722117039,8.274718421616223,179,8087,3024,10.070659609023888
-6757,-14487,59608,-4994,57078,58447,16.39447820703307,6.417029175840614,5.174423233231434,2475,2449,3907,7.22795555620944
22218,22653,59044,7562,58360,56028,14.599459215306144,6.880166259028023,11.073365693000436,-4740,8502,1439,6.345194546597663
-19716,15962,58049,20438,59529,56599,6.0359541312032405,13.802301924275971,12.123944829713722,-4211,-28806,-1102,9.979512421979635
-24373,-21342,56088,-32253,57075,57564,6.117416902066419,9.436403925208692,12.163472240530382,-2513,-31059,-4450,7.870299031008688
2268,24898,59134,7149,57918,59739,13.770163826527142,12.262911171674698,17.924685361500977,1701,-8182,1045,15.964934180465617
14274,2229,58561,-12479,55364,57119,17.379636779336238,14.330187630329771,16.25016809967897,36,7886,-483,8.377009707337677
21172,23634,57386,-12689,57563,56948,9.181851303289712,11.073311509670798,15.296631131136099,-769,961,1986,10.973315514044597
-8422,24325,55977,-23097,58230,56082,14.702126535554521,9.069741272625258,13.838727023865808,4326,6975,-3698,8.34250242632806
6545,-18507,55233,-26390,59703,57253,10.726835251740766,6.6503334680881325,14.622173220188541,-696,-5397,3409,17.699064651295494
-7089,-32094,56172,1472,56791,57980,10.476301287649175,7.930730337950538,14.563177508537082,4505,-31516,2815,17.258061503399652
-27028,15316,55177,13218,59705,58975,15.190742204667135,13.110584234291808,13.16751433734388,4503,17172,2801,19.050018453186084
-1674,-1478,58391,18143,56708,57434,8.801392740121354,10.237854957919282,11.596595194880981,1671,-17969,-4210,17.056435122665846
18857,-24346,59476,3072,56616,58674,8.512854480949832,5.773333849408103,7.1724454679757965,1782,-4692,2617,17.852842230364203
-25089,19569,56200,26505,55498,56400,5.375525384860401,14.76209596294777,15.444366093735121,1786,-12251,-1809,11.044461769830322
-16420,26142,55462,-13913,55765,59887,18.406837708388995,16.785718802546775,8.231966247384754,-22,22594,-3024,16.745083786637956
10901,30847,59289,32472,57134,59561,8.992427883612073,13.124128788655213,15.216055597803933,1002,-18495,4529,10.637049853605255
-32728,13038,55576,-26147,57261,56362,10.0375229052565,6.4963913101899395,18.91697412769805,-2627,4529,-830,9.216377796011358
-9504,1099,59286,27574,59806,59654,6.24865668128229,16.207764815785218,16.542489864416453,832,28551,2722,17.647123717176697
22265,7273,58603,19569,59363,56609,9.094351927238762,5.347190579772836,8.628735304858223,819,-25564,-1254,9.449092637745261
-2538,-21071,57615,833,59831,55889,9.723734398076648,7.738941608657838,15.147763328484224,3782,4587,-3443,8.183192057327716
-23482,25076,56645,-19497,55271,57043,12.865256761430004,17.852518479850843,12.126338946281496,-1503,-7915,2777,16.094946513634774
-10764,-5969,58122,20206,56321,55573,7.147438192641236,13.296325101019564,14.281076459506755,3868,-32762,-3995,14.795422726661647
-7894,-31231,55091,-27036,56225,59454,17.432499743685835,10.672938956753736,14.349569487955215,-2067,21853,4931,8.467262520500258
-16269,-22433,59921,-16974,57853,57070,13.391022138140565,6.044603202747428,12.030310738726179,4019,27091,-3851,15.475127613352397
-18177,-6854,59597,24721,57694,57589,14.001524913632057,19.131027086085147,15.65061716947096,-4359,4868,-4279,11.120438719302978
20269,444,59585,7649,56731,56319,16.435954635704174,18.039996415518807,11.292409568900066,1464,-20355,-2255,19.369188614233035
-20021,1925,57578,3271,56121,57150,13.146752047021794,11.954153122018244,7.82729092147664,1638,31905,2450,14.174717321106643
6846,9304,55237,-2462,57270,59187,5.703565964720457,19.48951653457423,5.672109244189259,1593,-21881,3657,13.023538663545438
-8791,8392,56748,-1652,56232,56847,5.8498158944270315,15.985412111634396,14.162184797834785,-1929,-1084,-4341,7.807245578980034
13313,-5756,56454,1989,58524,59494,6.176016689568506,14.32554495617279,13.086257709037872,-2765,-13530,4585,18.216718338970878
-30569,-10974,55536,-16141,56168,57315,15.674478011626105,12.555420003661578,18.66650687363512,3589,-23564,-1670,9.93497406257993
2140,13674,57575,21112,56866,57246,18.45279252685024,14.94508586799319,18.680919256173457,-104,-19187,644,9.429194015603635
1401,29512,57268,-9477,56388,58904,8.668237810302003,12.930902203182942,7.66819570214679,3988,-21482,913,5.206692291860002
24483,-30465,56620,17014,55496,57694,19.815852461211733,9.533546413952237,9.087068381658234,3256,-18505,-4888,15.459565776337296
-10443,-14628,55956,22567,57307,57647,13.960157712382387,14.711823665692707,13.535214280659003,-2838,-16127,-1147,16.179374967306234
31049,-7120,57988,-15282,57030,58784,10.975704659781881,8.155991536757629,13.09795418791491,4702,-3648,-4860,10.904100372090749
-31783,20641,56161,5857,58479,55571,9.96693864786007,15.38046343874666,8.585142002012448,-3666,-31828,2924,9.663494816544256
30720,-14893,56244,25297,55589,58943,18.662965999366982,11.485495953444412,17.282717565425155,-2951,-9635,1373,11.658819212230402
19011,-6100,55626,-30825,59333,57170,13.31510862863471,16.34488849673822,18.49771125470039,-1847,-10146,-1046,19.620901385402544
11246,27308,56395,14707,57883,56208,9.679262621421437,6.192685259534094,5.469180281872515,-4535,-25811,3315,8.052289415396807
-27213,24967,59567,24218,56126,56653,15.063204584042568,17.242341603335657,9.35206333700569,3973,21002,-2501,10.429376825723988
-9956,-7952,58176,22161,56843,58085,10.731188815886256,15.776223097057944,7.631427674724957,167,4314,-3221,11.74226001119851
24655,-19665,56967,3485,57770,57782,12.270413625708517,11.21379062048802,14.10902141074301,1564,-20129,-1466,14.344285026696753
-29097,26591,56792,29856,55160,55361,5.726884076682378,15.660244192804683,12.308469578794424,-3005,2041,-353,13.57017154539561
-6919,3029,55193,14869,59741,56882,11.026152846142033,8.89331417762807,16.098961137233893,2804,-14050,547,13.038183266106081
18989,2143,59211,-200,58495,58115,13.498242405669181,17.52123507122967,14.69246505054161,-3882,15567,-904,5.231979194651009
28307,-5590,59285,-28009,55216,55022,12.037470175237274,13.59988026216548,14.793092181231122,1501,6629,350,6.277724073862396
-10207,23192,58382,23529,59697,59186,5.507560310141425,13.747340341916864,16.881664418387256,-538,-17452,1428,9.646870180805973
-11549,-3707,59159,-14269,56172,59049,11.627943823312833,14.418913717868104,8.113615774053073,-2653,-29473,-4286,16.313023331294705
-10372,9499,57256,5468,56526,55350,16.574840276578676,9.71626807383752,19.67690840144953,-1087,-22529,3002,16.019967501876476
-11388,18251,57329,-21888,57128,55262,8.46070555500111,10.065195210750762,18.7465727169767,3928,26337,2088,16.761645484568973
-27317,-28967,56446,26746,56035,58815,16.454052728687387,10.175435577117913,19.701097169018475,-2797,-27938,-2551,7.070409235877169
-22464,22091,57162,-13780,59580,56584,11.07829410594265,12.066290687713531,18.442201317014707,4752,10791,4166,8.971124897124636
20617,-32464,56894,-9637,58662,58258,12.888957522172015,10.128489647197213,5.412379599404276,3075,-22695,-1254,7.162142459712651
-11860,8892,55062,-1144,58642,58326,14.045689120958594,15.572592658484371,15.091524971632316,2505,25171,-3935,7.566739024072362
14888,32646,56969,18668,58674,55080,9.047525119743753,5.702585271366374,6.0656340815704075,4181,-2191,-2569,19.19715733814779
-2343,-13710,56263,1199,55289,58627,11.738838266320272,8.204840522195578,19.231000033330574,178,4370,-2476,16.18673585536043
88,28141,55816,11098,59766,59472,7.4398253983762,5.687738203255078,16.60314236690761,-292,-1715,-226,10.27340877248015
4509,18654,55705,-4353,58385,57930,11.021753478829467,9.65643609845369,12.903363019861231,2263,24577,670,19.98742460888702
-22623,12181,57439,15406,55902,59781,5.119688184876311,11.736698773660994,16.04158894426634,-4723,-28932,530,7.797820545135028
-28828,32291,58439,4509,55612,56256,18.90823357291508,12.597252123794384,12.127654232638061,-2250,-13712,-2754,6.5508641671853995
23522,28477,55695,8290,57570,57952,14.02904566241408,7.499385385318815,14.12029287526979,751,-20224,-725,18.00064301712111
-25344,18437,59983,-14509,59906,56426,8.596813185303624,14.06899057419967,19.269951079297353,-357,258,448,12.777470637672739
28866,-3595,58558,-15099,58276,57839,6.2227402121559745,11.883759943402374,10.579427991741658,4430,23056,-4407,12.313383602678194
-1273,3637,59521,-8445,57644,56643,5.623587266913397,7.72926687496399,14.454546518166593,-1757,2763,-715,13.783909888672627
6409,11404,59657,-31183,57932,57381,5.194621673266609,14.767346032028435,6.6002412164473245,380,26413,-2344,5.4652886836272
20800,18174,58643,-12084,57444,55008,13.17191171071067,19.327886412171218,10.040053128128584,2270,-20126,4923,18.36937311967498
27082,26878,56425,156,59968,59492,7.751856345767303,13.445625039388789,7.519081919918561,-2532,30652,-468,14.127498815446849
23335,11912,55590,-20918,56009,58188,17.705631405453005,19.992300389325376,8.844451844493525,2620,-26415,1075,17.43382161988153
-32763,25989,58711,-21749,55961,58020,8.572248275835427,10.45500040937806,6.923708501417314,-815,9276,4807,8.188417974051855
9988,304,56568,20396,58940,58195,5.549593780179067,6.892632062705556,13.364630281940094,38,-22552,-4300,6.800392402682665
-1403,-31716,55225,-27328,56924,59950,16.10863619434093,14.023079113743682,14.483003477751538,-3344,-6235,-2767,5.324402175029142
11952,16825,58763,-13346,59104,56428,12.692553826174175,8.715690843251439,5.032886682992336,-640,-32613,-2495,17.265229245872497
-22779,-1970,58424,2261,57842,56032,17.46068007484339,14.10583849413121,14.529778947322587,850,18035,-2996,11.675408879672407
-4176,32259,59701,31490,55246,57439,19.71389009526396,7.245452236739597,13.616662226905362,-3738,-1659,-4375,19.426020124076793
-5905,-10321,56613,27500,58103,56504,14.72364643206112,9.17537118389769,7.698999204207553,3547,1507,4711,11.410901100102452
-29615,1666,59572,19545,59482,55982,9.375710514075056,11.951336587236817,9.264508270929376,3463,13327,-2029,11.950676364842185
7066,26163,56128,-5150,58076,59278,11.198239184217519,17.14237341315902,7.333799462946615,-2741,-7475,807,19.525993292656384
-16834,5658,55561,-16751,59213,56440,5.577892444213469,12.185811457546194,12.077677225601821,1869,-8782,2755,7.2508379516008725
8839,21220,59162,-13404,56233,58734,16.460534242184856,7.293547891428064,8.550039340121431,-4888,7856,3450,5.050882804911807
-32165,13339,58648,23514,56251,59643,8.342440335416036,18.27290943835595,14.197918139986207,-1622,7081,-194,9.095756775800243
-20940,10590,59152,18316,58220,57955,16.813505985336953,14.339725729464638,17.094629069500304,3612,3168,-1615,16.696560409461437
-30410,-3989,59016,-12136,55463,59074,6.507423366220648,9.53934263849149,13.412286623186159,-2479,7668,-2240,7.120218892282006
31080,-25649,57569,-14391,59260,57666,9.712815130064296,5.455511543009375,17.76722679421211,4969,-17677,-4487,8.414983952230601
10931,-16395,58651,-1663,55611,59494,6.121923149115637,11.780579856263738,12.242725736434224,-1786,-6986,-1123,5.3919490664490946
456,-378,55020,-11477,59891,56489,19.118349186798312,5.293318092361863,16.017600276837452,3924,-15064,1272,8.334064659974773
-32067,2290,58475,-31181,58071,55270,18.83366398734745,18.267654745582107,8.56539643400159,2519,10525,-4701,6.696080648896476
2628,-7923,56364,11610,56191,56665,7.274206078456717,17.98998270771363,6.043915088116314,4096,3280,-2797,10.963370405139687
-3114,-27720,57245,19009,58772,55793,12.922515949236942,12.438593797120243,7.9855152395344255,-4095,-28269,2276,18.59671292436306
-4579,-23165,58957,-10742,58340,55962,10.23673864624682,8.54542846880437,8.99224376748438,-2784,18951,3627,14.537637268523856
26845,136,57250,1900,55048,56505,6.558933639797407,14.653489965483473,14.543692116794428,1906,4220,4682,12.483552217395031
29776,7782,57478,-12815,59425,57174,10.972446102388881,5.444014739419927,14.849038135936485,-1667,-29758,2906,11.459266454395102
17989,-7566,57055,-5467,56829,58067,9.332682555366981,6.0185405062520205,18.241015752857535,-2228,18880,4739,16.97879281962999
18830,-32213,58093,12008,57392,57264,14.24487827158277,16.187382789070277,9.024278736748249,5,6020,-2868,6.582739996906543
-22501,-26770,57927,9330,59143,59161,7.736916990468538,6.484153211090742,11.845155663812879,1168,7547,-2409,16.625252281216667
18930,-10003,57701,-5792,57708,58214,14.287529389330654,5.751764455339893,5.738968670905233,-1388,21729,2726,19.220088441803462
-22235,21755,57466,-6228,59089,55853,8.331681256886469,9.230635235778127,13.500894748733092,393,-13243,1871,13.887343896422951
-15024,19536,57388,-26681,56690,59261,6.199146646930898,18.535628804728173,11.12473602309009,-4703,-14964,2393,6.083456822758365
14235,-18290,57770,-11021,58023,57380,10.729097862960824,18.601613409101123,14.902895901978388,1076,5502,3748,11.840745567375134
2792,28510,57456,-23176,58147,56145,5.035294412244674,6.763123163253418,8.05223168100176,-2697,-11807,-913,5.212084139532173
-29289,-13240,55631,-3660,58288,57537,8.207047428395516,18.38675970065406,19.799089592324364,2623,-13578,1780,18.471698086354415
29533,3591,55891,27998,57336,58890,8.920281449903129,15.108649136656611,10.67430286324694,416,23210,-3643,12.368849056012426
30307,-4080,58239,31796,57297,56833,9.987149844804588,7.901715987137169,8.645086021797326,248,-5880,-4423,16.68455363409109
-1502,-16731,58403,-17366,59133,56223,17.73610243196815,12.139652006590868,8.854289752118216,1602,11542,4468,19.440776217907914
-18184,28265,59706,-21089,55853,59888,9.888471320698102,11.269815692407505,9.279021928740438,-2411,-1764,1906,11.038957085103306
21025,18234,58735,24068,56139,56300,7.653706938730279,18.17208906704771,9.987261303778734,4492,2026,-2901,11.181719803709498
14527,-6492,58746,30806,57533,57118,12.8282512891771,7.47471321235096,5.142905805786883,4725,16215,-1633,7.633531392408821
-15083,23256,58452,-1111,56229,56284,17.48420982322439,17.492978679025143,18.712462652661138,-3299,-18558,575,13.530588841764326
6244,24710,58962,11933,58484,55305,16.7723054543961,19.02735067320811,11.953850862448345,450,-459,-4621,13.485597561157133
13970,21068,59303,9893,55636,56751,15.372992836813708,10.175759484874323,13.690698915813172,3516,8509,-1416,16.781331359886657
2394,-21472,57132,-9757,57500,56355,7.189832806048743,17.275451956477546,14.39024231592586,-2717,-5153,-3261,19.287823796618746
-8465,919,59468,-525,56530,57200,15.510930039435555,6.3616911998530865,18.62051891037889,2391,28671,3521,13.316409128503272
24198,4499,59277,-2767,57827,59101,7.161269970657028,11.766594294871938,11.917417587426732,3024,17093,1365,10.735521222015812
-22724,1603,56750,-8689,55678,56546,18.717297484464765,11.555516583818562,17.34192564678463,968,1324,-990,14.237860005548534
19388,-16324,55859,540,59920,56583,8.384022250253892,9.344448836686798,17.10523390619179,813,20253,304,8.085789061490276
-15072,-30378,59247,7497,56091,58672,19.153686979333816,10.50763596553951,14.41422817861002,-1331,23986,-153,15.118851545354612
-18146,-8807,57848,-14523,56070,56271,6.384401157767709,8.488834739383005,15.096719125478016,875,-30029,-3641,6.458830444953839
30691,1740,59770,19830,58615,57342,6.653827795332232,11.605009418232157,12.31350225693448,1340,-14508,-1791,13.396236366752914
11469,21635,56241,17973,58874,57583,6.241068341918824,15.418023957164529,8.759422641561315,-4216,11450,819,18.288193283229553
-2589,21095,59651,-22038,55053,57295,6.139686775432658,12.51604579924551,12.989857724520428,4309,-22496,2,15.675751261408626
-8667,25645,58671,-15664,55603,55344,16.641756369108055,10.836907270548455,8.308390107796594,-2372,20691,-666,14.782612463602012
25927,-13887,56349,31896,56903,56441,18.963880752134003,9.575771105571828,9.535493038161865,-2873,-8302,-788,15.444713244622104
6266,13225,55952,21827,56105,55097,13.457324067133262,6.485199055471465,12.955534419641456,417,3012,-1692,10.16537751056924
-25357,417,56394,2777,59419,56997,18.89379722853996,12.043458961508788,12.08393957026636,-2778,10746,3722,10.104386834430734
24397,-8176,57655,-7187,57758,55611,17.6332804335047,7.1992447273158335,13.748208380521689,1351,-20024,-2281,12.397597018777043
-13984,27773,56691,15641,59377,59381,5.3724957447314186,12.883151926302272,5.222812653545815,-2492,-25335,-2113,9.455939408188202
15737,-17557,59289,14812,55763,59173,5.152186964506812,16.242180960856615,15.965510566078759,3002,-21608,-2254,14.584699634332251
-13020,24179,55324,-10805,57487,55205,18.170724228913393,14.884402831745902,13.654896517133412,86,-1957,1257,6.543537088249556
24892,-7198,55410,-19667,58497,58145,8.782208520757873,5.283386763684833,10.879263132022196,1579,-32465,-343,7.513280678788541
-3938,10848,56025,177,59437,59942,13.412092833455974,12.832784493357028,10.731210796708691,2171,-7497,-832,13.445205768613352
29655,30135,55117,-18294,58146,55905,10.791757586487503,7.571720745980681,17.41094508567594,4429,-3328,-249,5.6149823920304085
-12946,-26560,55260,-2524,57480,56261,17.838120304274057,11.190137004870758,12.22691855126843,-2027,6489,22,19.3599970966371
-25090,5283,57810,32708,57938,59739,10.865581990919992,10.550217313984536,8.980390770153896,4281,21505,-2779,6.749937959619684
30607,-25572,59586,26545,55903,59512,9.581922232116405,8.075795173298498,11.184607943282872,-972,-10968,-1450,6.891961385874437
-25229,-3360,59109,6058,59726,56407,17.896768837549754,17.878339586829853,17.815094263842603,53,8556,4738,14.316780576107185
-10356,-7644,57929,14232,55719,59784,15.131768685437338,8.527625320194446,6.3741692832877614,-3272,-15707,1171,14.974832889743244
11506,25503,58439,-9809,59929,55407,10.331008843417054,16.921165331791798,5.509813461015637,3543,19014,2880,14.318808446153856
2587,-8517,59454,-8748,59926,58687,19.808689909310537,13.936332760581761,8.726978458952548,2062,-6376,-3863,5.686112304682744
-24093,26895,59032,20557,59904,58607,8.748375847991905,19.66025666806393,10.883738876618294,4189,-12983,-2098,6.328561547919218
-30577,19111,58446,14737,57546,57141,15.175473396760944,14.774367722864607,16.803896254201348,3483,-21978,-3786,13.129122167113552
19460,30825,57001,-2448,55125,56132,17.84612958099613,9.516456665369308,10.622088335048357,-3875,10791,-4056,13.544141833593265
9225,-11269,56595,-29112,58053,57423,11.325831679253639,11.191227193495974,7.567771319382606,2528,-18513,-2322,9.751973564722196
-15820,14052,57183,-2493,57553,58026,12.324676292631803,9.568443141349068,14.037460675492252,2717,29945,-515,19.44629101144126
7909,840,56784,-13742,57444,59998,9.010638069803957,11.8359697080287,15.898419962953021,-3682,-3219,-2710,8.36477822240302
-4219,30914,58499,30408,57085,56333,8.912409489949145,13.928711585752776,9.231058445533481,-3502,18654,2731,6.943216435912722
7752,-2964,56992,20663,59031,57500,7.220990731654389,8.44738107544027,8.020237425308586,1966,15424,-2470,19.093361589723617
16420,10761,56520,21598,59580,59924,7.055703059189258,15.43959492991732,5.154650783376406,-219,-12729,-4053,12.72453647451489
30969,-30830,59640,16763,59044,57981,19.66402528214622,11.304934661700326,18.59064813127033,-3898,7226,2141,7.07837682150916
-29886,-15200,59991,27616,57336,56720,6.032003702462376,15.974442611805715,11.124072204982802,2553,27307,-2247,6.889659743386712
29442,-14547,57794,18493,57316,55081,19.66890069137952,13.028631502826668,19.22473978324609,-2450,-31260,4757,14.150943533019545
12591,3583,59998,-22211,59948,57567,13.685965092102332,13.15724092062923,14.927400978753182,4027,-12745,-190,18.69566071042105
-21564,-10556,56289,-23794,59307,55625,5.269252906460463,11.647822010915236,11.424929357385416,4567,-24338,-4878,9.976471293644583
8885,22272,55167,-25320,57417,58685,5.643793846027396,5.1619922774236935,19.750677334270115,-2826,12466,3061,9.369364117744965
-549,18872,56943,-5538,58369,55799,13.586235877288457,5.519440011976391,10.92051909969885,1285,10621,3146,9.102740782189382
-25400,16891,55997,32257,59848,59871,12.334435307164963,6.59204538947864,7.353882418570304,-2664,-17854,1852,5.407417310579008
-6379,21372,58186,-2410,55788,57529,11.752576910203334,12.382438145609362,15.770283539288146,-4012,20634,114,16.727873814894927
4739,-27989,56574,19598,57206,58942,6.784488187734608,10.849121791251392,16.59238715165541,732,12565,-2555,5.216847908214863
