accel_x,accel_y,fsr_1,gyro_z,fsr_3,fsr_2,ultrasonic_1,ultrasonic_2,ultrasonic_3,gyro_x,accel_z,gyro_y,ultrasonic_4
-6004,1180,23301,-706,45915,46347,2333.711,1207.732,2334.966,5139,17832,141,6.391753
-5712,732,23541,-619,50300,39097,2333.711,1207.818,2333.711,5316,17992,108,9.5189
-5932,656,25446,-663,50620,39177,2333.23,1207.749,177.457,5221,17932,113,13.59107
-5832,796,24886,-700,50620,39977,2333.677,1207.801,2334.811,5235,17872,143,8.247422
-5864,612,27030,-675,50652,39689,2331.546,1207.663,2334.381,5261,17868,126,9.089347
-5972,720,27142,-654,50716,40201,2332.749,1207.698,177.4399,5220,17960,118,11.18557
-5804,740,27446,-680,50700,40057,2333.351,1207.749,177.457,5246,17948,85,11.95876
-5808,640,27062,-675,50780,40201,2333.282,1207.663,175.6873,5235,17896,121,12.02749
-5896,708,27478,-650,50956,40217,2333.832,1207.646,177.8522,5234,17904,91,12.38832
-5872,668,28278,-677,50700,39689,2333.076,191.4777,2334.88,5231,17800,126,1208.866
-5852,696,29255,-673,50492,39897,2333.127,1207.715,178.299,5250,17888,118,1208.814
-5764,620,29943,-687,50796,39977,2333.351,1207.732,179.0893,5274,17888,101,1208.849
-5816,756,30631,-676,50716,40249,2332.68,1207.818,2334.691,5230,17828,118,1208.729
-5904,648,30903,-686,50956,40345,2332.886,190.189,2334.244,5242,17916,119,1208.9
-5908,740,30711,-667,50748,40665,2333.351,1207.801,2333.78,5242,17872,93,1208.746
-5880,608,30375,-658,50956,40633,2332.217,1207.973,2334.158,5241,17852,105,1208.9
-5820,724,30119,-685,50956,40361,2331.323,1207.904,2333.866,5244,17976,109,1208.832
-5800,704,28438,-685,50956,40569,2331.186,1207.887,2333.814,5261,17792,93,1208.9
-5932,656,28518,-695,50764,39833,2332.457,1207.921,2334.33,5247,17888,129,1208.574
-5804,728,30183,-671,49420,40953,2331.409,1207.973,2333.522,5246,17840,130,1208.591
-5956,704,30951,-665,49388,41066,2333.299,1207.887,2333.66,5229,17892,114,1208.677
-5940,664,31479,-696,49660,41226,2332.337,1207.904,2335.0,5242,17768,105,1208.746
-5836,720,31991,-667,49788,41306,2332.027,190.9794,2333.694,5249,17960,117,1208.814
-5756,652,31223,-705,49596,41754,2332.509,1207.818,2333.866,5231,17820,84,1208.746
-5940,564,26662,-657,49147,42234,2332.062,1207.835,2334.021,5196,17840,31,1208.952
-5792,616,29927,-677,49308,41914,2332.285,189.3471,2333.952,5229,17768,108,1208.883
-5760,780,21445,-676,49420,42538,2331.924,1208.058,2333.368,5227,17920,105,13.40206
-5680,572,23013,-515,49948,42826,2331.632,1208.041,2334.038,5207,17888,106,13.48797
-5836,1108,29463,-1592,50732,40617,2331.168,1207.869,2333.883,4184,18384,373,1208.814
-5768,560,33944,-657,50924,33400,2331.237,1207.938,2333.643,5250,17948,270,1208.78
-5848,716,31991,-688,51868,35848,2330.945,4.879725,2334.381,5170,17888,-25,1208.763
-5844,628,34216,-744,51468,30375,2331.563,1207.904,2334.588,5390,17804,-41,1208.591
-5752,848,0,-680,46891,44202,2332.01,1207.955,2334.089,5098,18024,-230,1208.729
-5864,728,5665,-647,44026,44378,2331.563,1208.024,2334.278,5220,17832,68,8.487972
-6040,748,28598,-677,43002,41066,2331.495,20.53265,2334.192,5254,18156,220,1208.729
-5836,640,30583,-690,41994,40201,2331.323,20.63574,2333.986,5279,17988,157,1208.763
-5920,712,29655,-665,42298,40697,2330.464,20.70447,2334.485,5236,17880,90,13.52234
-5872,792,30951,-656,41914,39513,2329.605,19.7079,2333.677,5223,17900,105,7.525773
-5952,808,31127,-645,42474,40057,2329.502,19.3299,2333.505,5241,17792,104,8.436426
-5868,720,32023,-715,42618,40201,2330.739,19.26117,2333.832,5231,17944,121,8.367698
-5928,808,32519,-642,42522,40009,2330.876,19.20962,2333.763,5253,17940,95,7.525773
-5980,800,33048,-695,42506,39865,2331.375,19.62199,2333.729,5224,17812,117,7.542955
-5860,736,31831,-682,42762,40217,2331.083,19.57045,2334.192,5230,17772,131,7.938144
-5888,840,32263,-642,46171,41482,2330.653,18.50515,2333.763,5224,17820,-14,1208.763
-5940,772,31495,-695,46955,42810,2331.031,18.14433,2334.261,5245,17900,90,12.62887
-5948,684,32743,-704,46363,43370,2330.601,17.18213,2334.106,5240,17884,135,9.604811
-5796,784,34136,-682,46619,43802,2330.223,1207.973,2333.591,5243,17884,95,8.797251
-5840,732,32087,-639,46555,43882,2330.601,1208.093,2332.955,5239,17960,100,8.797251
-5832,732,32519,-660,46459,43786,2330.24,18.8488,2333.368,5245,17896,113,10.89347
-5964,664,32856,-666,46635,43898,2330.137,17.16495,2333.333,5274,17840,113,8.298969
-5844,768,31255,-673,45467,42922,2330.618,16.1512,2333.299,5283,18020,105,6.993127
-5896,744,33704,-661,41834,43274,2329.588,16.46048,2333.986,5252,17812,52,6.099656
-5988,860,33768,-679,42058,43258,2329.948,16.37457,2333.66,5240,17996,103,5.687285
-5896,696,34024,-639,44714,43386,2330.395,16.16838,2333.763,5240,17840,98,6.563574
-5896,720,34664,-670,45611,43434,2330.052,16.1512,2333.969,5218,17800,104,6.030928
-5824,776,34904,-654,45563,43418,2329.931,16.03093,2333.265,5218,17940,152,6.872852
-5992,724,35240,-648,45691,43626,2330.017,15.73883,2333.351,5234,17820,141,6.85567
-5944,680,35848,-644,45803,43770,2329.742,15.44674,2333.54,5221,17884,110,6.030928
-5860,612,35704,-680,45835,43418,2329.622,14.94845,2333.952,5254,17912,93,6.030928
-5940,764,36072,-686,45883,43690,2329.863,15.56701,2333.746,5251,17700,139,6.030928
-5928,600,36344,-675,45915,43642,2329.038,15.97938,2333.196,5229,17908,111,6.030928
-5888,716,36104,-643,45147,43786,2328.574,16.09966,2333.454,5274,17892,101,6.030928
-5924,752,36632,-662,46267,43770,2331.168,15.73883,2333.832,5250,17908,75,6.030928
-5896,768,36584,-693,46251,43994,2329.656,16.13402,2334.45,5236,17768,100,6.030928
-5892,724,35592,-640,46347,43834,2330.12,17.06186,2333.883,5254,17904,102,6.512027
-5860,768,34424,-683,43690,43466,2330.223,16.75258,2333.746,5228,17752,142,6.030928
-5868,796,30199,-650,42570,40169,2329.485,1208.058,2335.103,5277,17744,131,7.474226
-5872,776,31271,-659,42826,41226,2329.467,21.83849,2334.502,5204,17900,113,7.044673
-5772,788,31239,-673,43194,41466,2329.845,22.38832,2333.247,5231,18052,102,8.367698
-5912,664,30919,-656,43130,41834,2329.313,21.06529,2333.351,5251,17828,99,7.457045
-5848,828,31159,-621,44986,41722,2329.897,1207.955,2334.261,5236,17916,133,7.233677
-5980,720,28214,-659,47563,42794,2329.57,1207.955,2333.677,5230,17792,97,7.628866
-5772,800,29031,-719,47883,43290,2329.519,1208.041,2333.917,5285,17848,59,8.006873
-5904,668,29719,-647,47739,43354,2329.553,1207.869,2333.677,5243,17988,108,1209.089
-5812,744,25254,-725,47371,44298,2329.588,1207.921,2333.78,5317,17812,78,1208.866
-5892,664,20629,-736,47227,47035,2329.674,1207.887,2333.643,5281,17844,-14,1208.866
-5896,696,28150,-655,48491,43578,2329.485,1207.783,2333.265,5244,18016,118,1209.107
-5780,744,28326,-660,48747,41946,2330.069,24.60481,2332.869,5209,17936,117,1208.849
-5796,724,30055,-676,48827,41306,2329.399,1207.955,2333.488,5238,17932,108,14.12371
-5796,768,28198,-670,49340,38073,2329.192,1207.835,2333.368,5237,17928,104,9.982818
-5604,572,28070,-703,46875,44522,2330.034,1208.007,2333.316,5090,17976,35,1208.746
-5888,636,28598,-593,48475,41370,2329.45,1207.973,2333.814,5255,18108,85,9.037801
-5744,504,29703,-717,49660,41498,2329.141,1207.955,2332.783,5274,18012,176,10.10309
-5896,628,31495,-645,47931,42154,2329.209,1208.024,2333.058,5236,18116,101,1208.9
-6040,496,32487,-703,46827,35768,2328.935,1207.869,2333.024,5306,18012,49,9.209621
-5848,460,29959,-762,48667,26422,2329.399,1207.904,2333.316,5027,17840,-44,6.04811
-5756,464,33832,-732,45179,26502,2329.588,1207.698,2332.904,5283,17996,140,6.563574
-6016,404,35176,-643,44970,26726,2329.209,1207.973,2333.9,5182,17944,92,7.835052
-5844,476,34008,-679,45115,26982,2328.677,21.66667,2333.711,5249,17856,114,6.494845
-5880,500,35032,-688,45579,27190,2329.416,1207.577,2332.869,5282,17772,120,1208.814
-5796,408,32663,-703,46875,25046,2330.12,1207.732,2334.244,5267,17872,105,1208.935
-5972,544,32984,-696,46875,27126,2329.57,22.49141,2333.9,5254,17904,100,1208.746
-5884,508,33576,-697,47307,27542,2329.364,1207.715,2333.127,5231,17756,140,1208.952
-5868,492,33768,-680,47531,28006,2329.261,1207.732,2333.368,5250,17860,127,1208.935
-6000,452,31415,-659,47659,27638,2329.038,1207.68,2332.886,5244,17844,145,1208.797
-5876,480,28246,-705,50284,34600,2329.725,1207.783,2333.677,5228,17992,137,8.487972
-5844,440,29079,-1001,35976,42762,2329.313,1207.801,2333.711,5323,18052,42,1208.814
-5984,620,31271,-743,29911,43162,2329.124,19.20962,2333.11,5269,17892,148,6.752577
-5848,688,26134,-637,33032,44858,2328.866,1207.715,2333.316,5239,17876,106,1208.694
-5808,556,29159,-925,35240,45323,54.12371,188.3677,174.3643,5327,17940,72,7.439862
-5936,628,29495,-674,34024,45851,53.59106,190.4811,176.4261,5213,17932,111,1208.746
-5952,484,30439,-667,35432,46347,123.2818,192.2165,174.3299,5210,17924,78,11.66667
-5980,584,20228,-652,46107,44858,2329.175,1207.783,2333.351,5235,17932,123,1208.677
-5940,592,29271,-696,46539,44650,2328.797,1207.749,2333.127,5237,17916,96,13.47079
-5932,436,30711,-656,47723,44058,2329.33,1207.732,2333.299,5225,17772,113,1208.917
-5920,484,26790,-687,49836,42042,2329.416,1207.732,2333.952,5223,17800,59,7.233677
-5976,408,31831,-636,48411,39609,2328.9,1207.749,2332.852,5185,17972,110,1208.849
-6020,496,34312,-647,32936,38729,13.45361,15.91065,2333.454,5217,17796,112,1208.952
-6000,528,25078,-680,49324,33336,2328.866,1207.801,2333.66,5269,17920,34,1208.952
-5416,-1416,32151,720,47883,24293,2328.9,52.14777,2332.491,3743,18276,389,6.872852
-6116,-36,34232,-800,48379,24053,2329.364,49.69072,2332.732,5227,17820,27,5.962199
-6100,-196,35064,-655,48411,24005,2329.106,1207.629,2333.66,5230,17820,222,1208.832
-6096,-108,35048,-675,48411,25510,2328.78,1207.612,2333.625,5254,17788,112,1208.952
-6012,-176,33032,-660,48699,24950,2329.192,1207.68,2333.385,5187,17788,-33,1208.935
-5952,-192,33768,-690,48699,25830,2329.055,1207.835,2333.986,5262,18024,115,1208.9
-6012,-40,33528,-657,48987,26662,2329.467,1207.818,2334.244,5233,17880,152,1209.038
-6004,-28,33000,-704,48731,26678,2329.364,1207.783,2334.364,5241,17800,153,11.03093
-5892,-40,26806,-598,40553,46859,2329.691,1207.835,2334.57,5532,17956,-25,1208.935
-5220,-200,31927,250,44186,40041,2329.295,1207.663,2334.295,4651,17808,-360,1208.969
-6008,352,29799,-1041,44874,42010,2329.742,187.3883,178.4192,5372,17720,193,1208.866
-5912,424,28326,-313,43226,41786,2329.639,188.1787,177.1134,5188,17876,3,1208.935
-5896,224,23493,-719,37049,45403,2329.33,188.0069,175.3952,5254,17864,120,12.07904
-5548,704,35432,-2232,46107,36985,2330.979,13.3677,2334.88,5627,17560,315,7.474226
-6040,720,23029,-2014,36536,41338,177.8866,1207.732,2335.429,7369,18164,-365,5.549828
-6332,624,0,385,29479,41498,2330.309,192.5773,176.2715,6118,18076,297,6.975945
-5832,896,0,-791,32487,44554,2331.392,192.6804,176.2199,5595,18064,-65,1208.866
-5816,1388,0,-598,29687,47291,120.7045,191.1168,177.5601,5305,17812,87,7.474226
-5944,1388,0,-601,30983,47387,132.2852,193.9863,176.3402,5241,17928,137,7.886598
-5820,1304,0,-695,31271,47355,125.6014,191.134,176.4089,5226,17848,106,7.886598
-5872,1420,0,-684,31831,47371,129.244,1207.801,177.6804,5246,17820,97,7.457045
-5884,1344,0,-675,31959,47163,122.7148,190.6186,176.8041,5218,17816,124,6.151203
-5836,1344,0,-692,32311,46939,2329.966,190.9966,176.3402,5233,17776,67,5.24055
-5840,1476,2096,-693,33528,46779,2328.952,191.701,176.2887,5256,17812,65,5.24055
-5844,1376,33576,-655,37529,45819,2328.608,1207.801,2334.639,5290,17744,118,1208.935
-5944,344,36008,-811,48603,42170,2328.883,1207.766,2334.313,5094,17640,327,6.993127
-5600,684,22597,-2823,48907,42586,2329.106,1207.749,2335.653,4812,17416,79,7.164948
-5868,516,23349,-655,49564,43866,2328.9,1207.852,2334.467,5189,17888,22,7.525773
-5716,436,32215,-706,49932,43786,172.9725,1207.749,2334.278,5325,17944,258,6.340206
-5828,508,37465,-677,48395,43290,2329.055,1207.646,2335.155,5184,17960,37,7.628866
-5828,456,28262,-671,50252,45050,2328.814,1207.852,2334.691,5191,17876,41,5.618556
-5824,480,23989,-681,50604,45627,2329.089,1207.852,2334.948,5221,17976,38,5.790378
-5776,484,25622,-669,50956,45067,173.4192,1207.801,180.3265,5224,17908,121,6.168385
-5896,412,26630,-680,50460,45034,174.3127,1207.904,2334.313,5243,17992,135,5.687285
-5856,468,27158,-674,51980,45099,175.1546,1207.749,2334.021,5225,17872,100,5.257732
-5776,448,26294,-652,51052,45050,172.0962,1207.835,2334.742,5227,17944,133,5.72165
-5852,408,23141,-714,51004,44762,173.3677,1207.68,2334.33,5255,17864,88,6.271478
-5820,312,21621,-256,50780,44810,2328.729,1207.801,2334.295,5106,17892,25,5.790378
-5824,520,26278,-656,50956,45499,2328.797,1207.869,2334.863,5200,17752,166,4.845361
-5940,428,26518,-659,51212,45483,2328.608,1207.904,2334.725,5257,17860,119,5.32646
-5816,416,26598,-697,51308,45547,2329.021,1207.783,2334.519,5241,17996,133,5.790378
-5920,476,24085,-684,51212,45691,2328.952,1207.835,2335.429,5234,17844,145,7.594501
-5664,524,19956,-670,50460,45739,2329.381,1207.801,2335.052,5257,17988,110,1209.072
-5852,520,23205,-686,51484,45867,2328.9,1207.783,2335.052,5244,18000,105,7.57732
-5888,472,18804,-691,51452,46059,2328.866,1207.818,2335.55,5246,17836,118,1208.986
-5740,368,11218,-655,51468,45931,2328.729,1207.904,2334.828,5258,17992,144,1208.969
-5804,400,9650,-652,51500,46059,2329.072,1207.921,2334.811,5248,17860,93,1209.055
-5820,484,9474,-661,51676,46027,2329.175,1207.973,2335.533,5226,17876,94,1209.055
-5704,404,9042,-670,51452,46315,2329.003,1208.024,2335.412,5259,17864,92,1209.124
-5724,452,7169,-664,51468,46171,2328.917,1208.024,2334.794,5221,18044,112,1208.986
-5896,372,7585,-659,51628,46139,2329.244,1208.058,2335.292,5249,17956,127,1209.021
-5808,384,0,-693,51468,46283,2328.54,1207.887,2334.794,5225,17812,81,1208.9
-5736,300,13651,-679,51740,43786,2328.643,1208.007,2334.347,5237,17980,91,1208.952
-5808,432,18804,-666,52124,43082,172.7148,1208.058,2334.742,5229,17924,131,1208.935
-5776,420,18548,-691,51820,43274,172.6804,1207.869,2333.952,5241,17968,141,1208.986
-5812,472,17204,-682,51836,43610,172.6976,1207.921,2334.124,5232,17924,96,1208.883
-5704,404,18244,-688,51820,43802,172.2509,1207.869,2335.498,5250,17928,85,1209.021
-5932,408,18964,-650,51980,43642,174.3986,1207.904,2334.485,5255,17920,108,1209.072
-5760,476,18484,-680,51980,43786,171.8213,1207.955,2334.278,5259,17976,121,1209.296
-5820,412,18212,-676,51980,43578,173.5223,1208.041,2335.103,5266,17792,110,1209.278
-5720,464,18180,-663,51980,43610,2328.643,1207.818,2334.038,5245,17920,94,1209.227
-5748,428,3216,-665,52092,43114,2328.677,1208.058,2334.124,5262,17840,114,1209.141
-5900,412,15619,-686,51964,42986,172.268,1207.904,2335.464,5253,17880,94,1209.055
-5884,320,24549,-687,51484,43162,173.0584,1207.818,2334.175,5205,17912,56,14.55326
-5912,332,29959,-484,50604,43018,2328.608,1208.024,2333.505,5252,17928,323,1209.055
-5900,352,24325,-622,51708,45739,2327.818,1207.973,2334.347,5150,17824,-52,1208.883
-5888,280,5377,-659,50972,46587,2327.646,1208.076,2333.78,5312,18052,140,1209.038
-5856,156,18260,-665,50444,46635,2328.247,1208.041,2334.038,5239,17848,89,1208.986
-5800,336,38825,-79,34344,39689,2328.144,1208.058,2334.021,4586,17728,-25,1209.089
-6268,68,31735,715,41514,31879,2328.179,1207.783,2334.021,4709,17700,44,1209.089
-5940,188,31543,-652,41258,30599,2327.938,1207.904,2333.935,5203,17736,78,1208.935
-6016,176,29719,-684,42682,32135,2327.44,1208.024,2334.33,5243,17888,84,1209.003
-6128,136,30871,-674,43354,32631,2327.165,1207.869,2333.917,5215,17880,70,1209.021
-6060,52,32567,-56,45147,29031,2327.268,188.6426,177.5258,5034,17864,114,1209.141
-6060,184,32311,-592,47867,31447,2326.632,187.7491,177.9897,5201,17836,119,1209.158
-5996,152,32103,-679,47131,32567,2327.01,187.3024,176.3058,5228,17940,95,1209.141
-5948,284,32471,-694,47131,33128,2327.079,188.11,175.8763,5236,17724,107,1209.192
-5900,236,32551,-692,46907,33176,2327.182,187.7491,177.6117,5246,17860,97,1208.952
-5900,240,33016,-628,46715,32007,2327.217,189.8454,177.5773,5262,17612,126,1208.917
-6044,268,30999,-652,46971,32952,2327.182,187.3024,176.2887,5243,17936,124,1209.003
-6016,276,31863,-689,47515,33304,2326.89,188.5911,177.6117,5242,17832,181,1208.917
-5984,140,31751,-671,46891,33576,2327.01,188.1787,177.9897,5223,17936,39,1209.055
-6068,244,31463,-661,47115,33176,2326.856,188.5567,175.4296,5252,17824,129,1208.986
-5932,312,31751,-663,47131,32711,2326.563,188.5395,177.646,5213,17896,98,1209.192
-5952,208,32503,-697,49676,35880,2326.752,1207.99,2334.433,5232,18036,75,1209.158
-6016,308,33576,-615,43146,35080,172.1306,188.7629,2333.883,5274,17972,137,1208.969
-5948,216,29047,-673,48251,38249,172.1478,188.4364,177.543,5215,17856,108,1208.969
-6004,192,34200,-583,46651,32519,171.7869,189.244,2333.608,5220,17772,174,6.099656
-6020,456,34312,1171,41082,33400,2326.924,187.0619,175.756,4543,17740,79,7.474226
-5836,276,35528,-689,35896,34824,2326.443,190.4467,177.0275,5278,18036,78,1209.124
-5944,356,35352,-691,34904,30087,2326.649,187.1306,175.0172,5283,17816,114,1209.347
-5920,244,38313,-653,30823,35912,2326.735,186.8728,176.2543,5219,17812,102,4.707904
-6084,132,25638,-1529,39225,33496,2326.357,1207.99,174.6048,5541,18032,205,1209.158
-5928,360,24437,-668,38425,33432,2326.271,187.457,175.8591,5270,17888,123,1209.141
-6048,300,25286,-621,38153,34344,2326.529,188.7457,174.1924,5256,17912,150,1209.33
-6036,228,26742,-675,37897,34056,2326.031,189.622,174.6048,5254,18004,82,1209.192
-5932,312,25078,-674,37129,34296,2326.237,187.9381,174.5876,5245,17824,105,17.90378
-6056,364,25782,-683,37177,34456,2326.357,187.543,173.6942,5251,17936,102,20.4811
-5920,360,25430,-670,37049,34392,2326.375,186.6495,175.0344,5217,17800,103,14.17526
-5836,440,26278,-678,37625,34232,2326.237,189.6564,174.1753,5236,17868,122,14.60481
-5908,296,26150,-686,37385,34216,2326.237,186.6667,174.6392,5242,17860,100,1209.227
-5932,300,26662,-674,37785,34360,2326.203,188.4021,174.6048,5256,17820,79,13.76289
-5900,356,26710,-664,37881,31543,130.2234,187.9725,173.6942,5247,17832,129,9.226804
-5968,348,31255,-662,46251,36088,2326.598,1207.921,2333.282,5247,17872,76,4.415808
