accel_x,accel_y,fsr_1,gyro_z,fsr_3,fsr_2,ultrasonic_1,ultrasonic_2,ultrasonic_3,gyro_x,accel_z,gyro_y,ultrasonic_4
569,-1101,59588,-651,59658,58018,15.589137076231891,12.323530055931633,13.303254173754933,1631,-110,501,17.227816498440085
883,1305,59644,-377,58519,58510,15.11027938960127,17.928311747537006,16.80190512647806,-1438,-1867,602,11.194008783119715
-1432,-299,58446,-1464,59178,59228,11.249271690306887,17.28118167448585,11.581457432708557,1361,1254,891,17.04815848868058
1470,1716,58001,-1091,58515,58661,12.733071516994762,11.941439465388312,19.160617264696654,-1319,-1041,-171,15.11979564281085
2000,-1942,59131,-1666,59361,58920,16.604946534995154,12.821259860597651,18.557936367638728,-24,-1634,-1729,13.296799438218864
-578,1227,58205,-1338,59817,59763,11.65468236558097,13.723484959086283,18.40600824034079,836,-124,-864,18.911639470040026
-783,706,59884,-715,59030,58286,18.7514959484742,15.082698050880017,17.826273764681765,1661,175,471,15.133188301142448
-299,-1012,59957,-1404,58447,58211,15.37559752180736,15.801021962170989,11.52815222035985,-467,9,-459,12.314673493786454
-723,-843,59046,-329,58741,58268,11.286230167178951,14.521835415046978,14.838166731157902,-1027,-144,1988,14.351638255017306
1514,893,58014,-741,58799,59934,18.398318618911496,19.173991142393618,14.401881930886683,214,752,-1528,15.292637791404763
1567,1369,58795,-1274,59516,59646,18.264302559304774,14.371559340017637,10.188520284777852,-1345,877,1474,16.034673116134236
-1251,957,59825,178,59709,59553,14.895856802208947,16.559965688819137,18.215025956300902,955,-88,108,15.634312207235258
-1775,-422,59633,648,58283,59523,14.34004850801338,17.813891410223725,19.73361162660354,-401,858,1120,13.25555685415468
1805,756,59926,-1211,59234,58113,15.849950736806468,14.606707474189774,18.912075687282552,-1955,438,-694,15.553825796872509
517,1890,58388,901,58169,59254,13.311388162633598,10.438299722293001,16.64243305889703,1323,628,-200,14.409292956993177
-863,-1163,58360,-814,59893,59225,11.568882681122483,13.012602028727295,14.958570181343834,1068,1330,324,14.783577216042167
-1052,-28,58734,-1202,59055,58036,18.173577717160015,17.12912199627977,13.509397144218019,-772,-1460,-1846,19.130318230507417
-214,327,59672,1913,59863,59908,12.603941223334951,19.880685205328163,19.10418818626023,739,1337,-1988,10.196992930313257
-1219,308,59454,327,58690,59694,17.810438559690553,19.554730596183756,13.757513958140203,-1005,-1532,97,10.143996355526374
-1409,661,59869,392,59904,58757,14.790592712277338,10.007980070086305,12.474661328834037,608,1975,1835,11.863492404895693
-920,599,59526,-1260,59063,59798,10.068639675816918,13.06316327590898,17.555845856519163,1808,611,-966,15.298065232893224
377,77,59903,-1010,58164,58240,14.004058181380993,19.43887933497116,15.71803464797527,699,-1120,-168,12.387188723614189
1620,1192,58954,132,59472,58654,18.495154286462082,12.265006123423898,17.064418349877826,-1342,-554,1082,19.66619877567522
1516,1773,59352,565,59194,59192,18.089342348523633,19.126212527788965,10.07583155553943,335,1988,107,13.674860514511652
1494,-1068,58634,-250,59030,58503,10.078619501278066,13.99948658281879,13.435782347581767,-1025,-1197,-1418,11.198219676079017
1957,-819,59533,-101,58693,59844,16.837810197082394,13.74363561584258,15.631648869200331,-1502,-1738,-291,19.714694882317975
-1393,1859,59284,-1899,59008,59195,19.52421103881992,16.24389556092552,17.06281249584837,306,-1678,-1646,12.413654402309788
-35,1177,58213,636,59837,58547,10.989457272112961,17.236434968254475,14.00862144101773,-1699,98,1471,16.411948653838575
-1672,-16,59746,-1961,58914,59938,18.596316019965844,16.904209627977224,14.79591937245952,284,374,133,19.72959605132874
-1898,280,59305,1401,59179,58054,14.077724692893547,13.996507175513358,14.962241374487592,-290,1892,-1415,11.136509227151151
86,650,59811,-224,59893,59407,19.197469314633892,16.100038971296858,16.111308408658264,1735,1791,662,10.68636704409466
1288,656,58760,-117,58453,59506,14.604857428164308,17.15577855814081,12.52333955517191,-1487,-1762,959,14.285486732056963
1952,-1915,59497,743,58600,58625,14.314870639726989,18.7259301584738,15.270033734488177,1679,-1323,-299,12.907297630087548
349,311,58867,1242,58397,58576,10.643531008878375,10.125276458398826,19.35264922967319,-1216,959,-776,13.027779375674893
-1769,-1809,58623,1455,58610,59663,12.095523322870285,11.451471693748466,11.778670330193373,174,510,348,16.990269921517765
-97,-170,59764,912,59175,58547,11.154524268940463,12.18641501377068,18.31007419170536,-1769,1018,-687,15.894244720277262
1614,-1536,58045,-1439,58549,58453,19.6751828462331,11.701134144581788,15.529118267593983,-1217,1015,-421,13.809332373923395
-719,-703,59015,684,59343,58474,19.16561970902596,16.149759621765536,15.977782038759972,-1493,380,-338,14.56515572125797
-592,-29,58041,-26,59115,59729,14.638821362591457,10.727068841646078,15.71289222571533,-1015,-1400,-39,17.886977362226087
-944,490,58433,84,58552,58645,15.870686304459667,18.01268006228341,14.48967193577663,43,1865,4,14.990845735258972
670,-494,59852,-805,59542,59315,19.71629623095862,13.908404663522193,12.692281614146637,320,487,-1889,10.189235099220472
1081,1692,58528,-351,59958,59094,12.71383605158738,11.021303963930809,12.396382660793968,-409,199,1008,17.004803087380765
373,1019,58811,566,58912,59268,12.816851302070141,12.468975555336636,17.500267551304933,-483,1730,-462,14.54268373252362
1203,322,58802,-842,59760,59609,19.39323108411817,11.168581679043037,11.797435924398739,-835,-822,-1694,12.872844345421626
-990,-1331,59496,1835,59761,59641,10.651069085323163,11.502635004152427,12.464238210478396,877,-689,-309,18.87319232775404
366,-1458,59048,1219,59297,58892,17.72869909420489,16.592720325476492,13.105984012434142,-577,-514,880,15.921346434096218
-1656,-993,58089,1704,58932,59490,18.23092168474475,11.690421522124558,12.87064795868882,-703,-755,1818,19.882938853581294
-1288,1714,59418,-382,58203,59382,15.365567343411383,18.767073069455297,11.98106778639247,-912,733,-1588,11.439279343173801
-1806,-1080,59496,630,58305,59696,18.397571599938075,10.054591692162768,19.105881250601055,-1750,386,1250,17.133759308740604
-987,989,59839,420,58330,58310,12.212050030041098,12.923185165606535,10.120981745132193,-1835,-585,-1341,11.016681839956386
1952,721,58833,1457,58981,59546,17.867386236890958,14.320682801356323,14.792509027551949,-132,-443,-1784,17.90708412981619
212,1903,58284,1178,59301,59027,13.74768897912056,14.894356039593081,11.413302440753379,-1571,1740,-335,18.66473293939337
-1725,-1997,58180,-1214,59801,58375,18.93049328421087,17.727941333213725,10.115412914145136,-1500,-1232,-1397,11.759770431895362
-1405,-663,58782,-32,59498,59836,19.080817027432396,14.981828252667853,18.670366564644485,1531,-1147,333,13.48027555528034
1882,596,58544,-1135,58855,58532,16.000561282095298,12.312167006823682,13.254049131466056,-172,1933,486,17.490810349929525
671,-1044,58643,-1679,59516,59111,12.205672728860318,18.15917612222063,13.220801646115827,-1059,4,421,11.36736839137883
781,173,58706,-677,58865,58041,16.38916419512129,11.331746608440696,11.369019491833228,-518,1258,-1150,11.07002342969071
429,-1677,58839,1435,59195,58311,19.879582333982132,11.624512077508008,12.760495166527125,-1938,-383,166,12.058867714324409
151,-1151,58579,1463,58989,58841,14.385246540592401,10.873509632322035,15.835667281692672,975,1632,-563,10.333812016908876
-1908,176,59680,1849,58666,59947,15.403811326834003,11.296211832157343,16.555082948724397,-714,-392,251,10.360557322599638
-984,1324,59406,-1808,59370,59245,15.29524936942033,16.064930076048178,18.854490725300003,-1895,-1708,1008,15.679818420947473
-493,-81,58239,-1731,59389,59201,16.158898185764457,10.250020367653104,16.664889470184796,-555,642,-1079,17.746308333661347
-1639,1379,58576,-86,59585,58101,19.592105957518896,16.3200593298588,10.29473027416443,-35,1280,-125,16.58012810699103
-1169,-1594,58230,1740,58674,58366,10.127588462291792,10.863047226927375,10.962167980225932,-828,-279,242,17.042678000779603
1033,1444,58608,-650,59957,58226,15.34714283619762,19.4624183467115,11.413836048519531,1125,-850,1271,18.785224828322924
1951,812,58818,-1652,59084,59811,16.349180068488387,16.987463789423114,19.675445534358573,-1458,1930,1449,19.141493155360493
671,-141,58428,340,58870,59151,16.551622679710654,15.470469346392377,12.486270150260104,674,1306,-464,14.129591786909625
-182,1902,59872,1691,58327,58562,18.999769434548362,11.495738952878117,10.161988067166574,-618,-1170,-1633,11.158075144399879
343,-1574,59392,-903,59110,59935,12.938183260229097,10.63648161091855,18.420512082744395,979,-735,1171,10.359622262051595
-104,1123,59385,1712,59439,59217,12.676174977825928,11.78848079656035,16.369503642903645,-777,1232,-796,12.745292683829831
984,-494,59516,360,59157,58691,12.646393208415228,17.70783249943667,14.330235298533118,-1259,-239,-1095,13.87044699903048
-568,-780,59405,1635,59871,59121,17.3873555081533,17.989164694910066,19.419410117409786,719,339,-1297,11.812244089413461
913,90,59294,1714,59872,58956,17.319614963261767,12.944620953578202,14.794575319360721,-1121,-1007,423,15.047201882796486
-1640,1164,58989,1348,58052,58544,14.840125969466317,19.006484219132506,10.713934995619734,-1133,1699,60,12.83478771624177
-1688,-54,58736,-315,58405,58086,12.070018932631314,17.355185886555724,17.611767068903447,-150,-1641,-805,16.45785922414499
1854,1564,58997,-1898,59148,58937,18.22713890237894,11.40545961281273,11.46017374653203,-1484,531,1463,14.285040251732507
-1830,-554,58649,31,59867,59763,18.73031054411794,10.62984789342727,11.430326480738008,493,1731,-498,11.954249871753541
-1564,647,58757,441,58627,58623,15.7954355516766,13.07182923486385,16.53434061491687,-576,-1737,1176,10.118061737201415
-1530,1408,58305,1289,58897,59577,15.328045748251974,13.243876191679298,12.162514255257026,-179,-1869,-1376,19.106367359879833
573,-824,59739,224,59949,58980,17.93578892713302,13.085192526146344,19.62437739106148,-1051,-1521,-1782,10.75236170085329
-2791,3059,40658,1149,41738,41211,44.953827351067744,40.693383124008456,41.367007105139514,-1745,-2313,2649,49.483624243178255
2848,2117,40411,-1400,40994,40990,49.192375886601866,46.27032159308854,40.55411479421482,2662,2917,-1951,44.80529829372058
3228,1658,40459,-2997,40933,41237,47.56463571771795,49.11384430893836,43.10411663105441,892,3878,2549,40.56628560683917
-1561,-2552,41722,3150,41203,41321,44.89301875581362,41.59975716795796,44.1844565860825,772,-3852,-3483,46.361865866177595
-2163,-2506,41163,-1711,40940,40546,47.34969381197478,46.90090435830956,49.769276737439455,2644,2682,1548,40.136671902520256
-3227,-1773,41740,237,40175,41424,44.26456495062743,47.85832430903264,46.24386001859231,-1339,-3329,-2046,43.936674714136984
-2314,-1681,40373,2799,40086,41149,44.06346462964119,47.408800653531955,44.548580853135356,-275,2658,3404,42.20639593648978
-1792,539,41130,-1909,40282,41971,42.815256489422616,41.73656539171475,46.34840526846679,2760,3513,-1509,46.1410642725014
3991,-1649,41467,451,40061,40162,43.80784597439,43.245818429794596,41.508633939192435,-1409,3041,959,46.864223580567284
-2279,1623,40151,3719,41883,40498,46.279270646391204,48.66314007935668,48.91218542928134,219,-1475,-986,44.63430676660646
-252,255,41391,-3527,41624,40673,49.348131765195134,43.6577083507146,40.825028123311974,3235,-2626,1200,44.937334582017556
-432,-3620,41959,-3811,40038,41226,44.56975851151757,41.37299118493725,47.37473931749935,111,3423,319,49.26464773922863
-1791,3065,41981,1610,40231,40058,47.56619823933582,40.23093398487018,47.17751664067558,1117,-3929,3186,45.22691377236196
-2802,-1349,40665,-1231,41322,41101,41.84217199520116,45.019570718537395,41.581354690602936,-3623,-1568,-2314,42.66530382029402
1745,1677,40064,900,40435,41385,47.04766472197678,48.99760504437168,44.78843037646032,1487,-1746,-2843,43.958454023943666
3006,-2496,41679,-886,41501,41112,41.92259363223233,47.935451550799726,44.57456605125487,56,-2283,3407,45.310308181912504
-2593,-2336,41456,-3002,40036,41314,41.777400892572246,40.281339816854846,43.56947675556863,302,-3262,-274,46.29466528956334
1827,3017,40856,-1628,40367,40989,44.17808742395034,41.67668498783994,45.11607841147371,-1676,2311,-992,45.42281228477725
-1628,-712,41650,-1282,41593,41088,47.376235449514745,45.12611308532188,46.16331442699199,-3159,3079,3033,40.78823313126638
-732,-3198,41640,-3006,40666,41909,48.169990773601405,46.01182243273683,47.894753272876486,-3518,-454,1891,42.778628584578975
2659,-23,41863,154,40619,40594,41.65626437880899,41.22033619349749,47.828231485011784,2992,678,-332,44.84879514065466
817,-3499,40449,2800,41211,41172,46.474246618305564,45.807556031269,41.27813315279782,2061,1485,-3124,46.81554453461795
-2567,-1004,41499,-2350,41427,41568,40.32898682728682,46.021537101797485,45.56380319222295,-3672,1335,2169,44.6088702054468
-3739,-3976,41650,-1917,41641,40708,48.85352606790148,47.446807189993876,42.554338868781244,-7,-1701,795,45.32607889108505
-409,3064,41648,2096,41299,40369,43.63908751727402,40.84173645586252,49.13858392938019,-3136,1624,-3894,48.52885459322913
-3303,-1936,41422,3956,41516,41978,49.376318758074746,49.35424127857507,43.287415653668965,-1271,2049,-3361,48.51617275267757
75,-2381,40660,-197,40230,41882,42.190269291497415,43.17649495746308,48.82739865087694,1031,3760,-555,47.10519717889622
3985,-2236,41188,3730,40817,41293,43.79119286451209,44.49989324251604,42.45869679623282,2527,-3964,311,40.75623119360522
-2359,3702,41048,-3861,40026,41420,49.36565007866625,48.89215807561267,48.28082863271203,1354,3244,3404,43.10853837667768
-488,317,41316,-3243,41642,41629,41.362496838515426,43.736261937887974,43.162456638942054,-2591,-3951,3992,45.38133690534091
-2061,-1523,40826,785,40841,41675,49.54868493897204,43.15672050742265,47.78504593532159,-3152,-3455,3275,40.977099731736395
-334,65,40928,-853,41696,40466,44.02911163489743,42.714493043648694,42.12183455916561,-539,-1203,-3097,46.886837363654436
-1754,3052,40944,1718,41357,40135,44.2615612317504,40.93763294031184,46.87047319011549,-1318,-142,2170,47.76319523122461
-1881,1266,40922,3805,40230,41197,43.77885990782346,43.277212753439095,49.95466452058096,-1532,2632,-2163,41.75541112389067
-878,-625,41187,659,40733,41134,44.800622483048585,42.58260066076608,40.48925963932806,1674,-445,3036,49.528536365682704
2784,-3660,40631,1587,40429,41866,43.539739769908806,47.10668852281389,46.043474628303,3410,-3229,-2268,48.530985549765745
-2225,-3208,40780,-2135,40629,41890,45.208695803086094,49.89886191068939,43.89351368114439,-2513,-3157,3125,44.058614734829185
1718,-932,41200,678,40223,40756,48.76281948710005,45.45973099082931,41.79657244839356,3378,-678,-2689,46.184935113632605
-2462,-2999,41675,-2990,41211,41688,46.91847454027899,41.13862993904652,41.43853855129669,-569,1650,-3350,42.077569615230615
3381,-2184,41164,1204,41923,40995,48.85979949852042,49.41344825670033,46.170682315305584,-3512,-2450,3869,47.2682951605477
-3558,675,40905,-3841,41875,41848,49.85229782344553,43.1884617952101,46.921672326718664,2337,-2839,154,43.743702057834625
-488,-1208,41519,3993,41632,41879,48.31096470618019,40.207361604651396,48.654148759983656,-1813,-1961,1879,47.21900829351442
-519,-3411,41923,-3087,41957,40169,47.28552276350654,45.73895181221969,45.363365285554124,-1762,-2012,-106,47.76568277565724
-2619,3133,41747,2006,40014,41761,42.377456556004574,44.49238793612151,41.021241147763874,3831,-2906,-1555,47.33836590555069
-3136,-874,41425,2742,40471,40358,47.68673144130557,47.16682184226024,47.26089344470905,-1374,-1165,1539,40.57462688271898
-1010,-289,40151,-2693,40858,41480,45.45071338417615,42.47228328382864,45.23199520158979,1577,-3947,-3863,40.322713107089776
3663,19,40683,129,40431,40973,40.495393728450914,40.72439690931138,41.01004037887577,813,-2088,-2637,41.89516961070282
1527,1753,41753,-1581,41159,41666,45.21024557497081,40.953814738669564,40.387486111964236,-2327,-3773,1406,48.684712305413626
3788,899,40163,959,40718,41200,41.31395907077122,40.17673769563,47.137037699362004,3287,-3007,-3850,46.8188426747296
-1246,3499,40597,1722,41233,40393,42.39359617295416,43.359337847427796,41.72754434443845,3125,-2886,-1133,45.91487303222081
-2720,1567,41819,-788,40530,40387,42.909750757611775,48.75235873390754,44.99241573830959,383,3446,-3932,46.51654013067152
1856,2622,41346,-2319,41702,41531,43.06309670269853,40.08754139522784,42.212159480664745,-409,-3000,-2642,41.55753508864634
3327,539,40002,3431,41836,41753,47.45681898876405,47.46088547697707,48.50095370189561,-548,1232,-3884,44.97128460725157
3499,-1866,41886,-1854,40705,40246,48.66032997530704,40.624019224120474,40.14802889098746,-3351,2804,-3258,40.542523161477384
3301,1813,40906,-2099,41176,41373,46.71723809369503,48.100318964692455,45.66438184412034,1631,-3446,-2234,41.8552176339472
-2897,1974,41212,-3859,40185,40213,41.435274909963276,41.380725972802885,40.04081978712405,-3948,-3055,-1820,44.24734186112944
2304,593,41513,-27,40263,41735,45.33458752288614,46.07575431491375,43.729495391740514,3367,-191,-2413,44.4944860752136
-3065,-3969,41682,-1996,40992,41860,40.4492125630699,46.17963892226125,49.557292555703555,-629,106,-1637,46.90203906050171
-2413,-2112,40509,716,40715,40783,47.510077999770445,45.68257977038702,43.21387081048762,-3920,-2083,-1528,44.27402592982229
1360,-2477,40482,2978,40050,40818,42.21939617009846,45.2694626109309,45.04337243895723,-755,-2114,-2675,47.97593712102986
-1329,3242,40834,-2066,41877,40773,49.08217713278905,42.95259418208262,40.90948449113316,-2860,-3690,3621,46.369257277766245
3501,-391,41404,1921,40062,40222,47.715611772315725,40.07555381419963,48.3020289473002,1811,174,-3427,43.15341127405321
-31,732,40390,2478,40444,40513,48.166206130576036,42.009247171620224,41.91925704738786,-1298,-2012,3836,46.91857782370749
-2867,999,40965,3625,41538,40726,40.95035807975308,45.30163305559121,48.374175745544775,2251,-2756,2131,44.88850361515481
240,-3406,41700,-700,40134,40229,46.24908525422902,46.43673634782075,46.52985296574924,1399,2655,-2776,47.93441211735529
677,-747,41262,-393,40023,40676,46.803548301885286,42.42287953516691,46.00539198989561,-826,450,-1036,48.59554633259552
97,3967,41816,3463,41854,40786,47.084241712414695,46.6886280874266,49.42196551495752,557,-3400,784,48.76695502088042
-446,34,40232,-638,41595,41379,49.17145868834988,44.81441619891811,49.503309694341496,1077,-3414,1227,49.44505533445626
-2856,3782,40584,3372,40896,41777,48.172702648743595,43.56648283074104,41.61712234095555,-2797,1270,2446,43.66893032683612
-78,420,40367,-2094,41105,40643,45.57452219103996,48.834521160005515,47.853243672753436,2534,1308,-2077,40.040946931445326
-2824,2433,41227,3968,41620,41842,49.75267532678085,43.35651947263681,46.24397593876976,2527,-768,-1154,45.29507568638758
-2348,-749,41345,2740,41175,41862,41.18774401912848,49.44405608087971,43.40254550866272,-2495,-2009,2771,48.97653436841337
3143,879,41673,-1548,40714,41284,49.95380147237093,42.57663403351673,42.11127815271735,-3046,3665,1585,49.2411651225998
1046,-3817,40560,2195,41719,40422,49.87381908818772,41.980454893317514,42.005750265112425,-2810,-2056,424,46.70646670511483
-1475,3771,40256,1636,40752,40015,43.212399230048604,46.32295444174404,49.43347031046219,-1765,2871,-1297,48.497366337701365
2472,3519,41126,3999,40843,40100,40.710956991226865,44.988161065280124,40.529795771488374,-3249,3986,701,48.21277245774321
-2855,-822,41292,-3891,41411,40825,46.20763695621015,43.74520827737156,48.65507692805893,-3394,-2413,1097,48.76755404268496
2501,1470,40336,-835,41045,41399,43.77994106045478,40.639303538653984,47.21597296455346,-331,746,-860,45.88334978898658
2341,2646,40918,785,40340,41374,47.47112752996709,41.75640415212399,43.2357310597305,3159,3479,-935,43.343397889455716
-2173,-1496,40705,-268,41267,41488,47.15211020120051,43.99971141648997,40.72514785411462,-3522,-144,3972,47.49913865657203
961,1726,40428,1437,40326,41520,43.938852018361096,47.17280583315245,46.97612504889779,2062,2804,-3209,44.95485587525543
201,-3725,41160,-3976,41326,40340,40.05802400937366,49.35102616439946,45.01656407946557,1964,1694,1533,41.59932679225014
-1495,-3076,40363,-3994,40277,40222,49.303491568758645,46.87931679537983,47.33578253155311,-607,-3611,-892,49.86498227289688
-866,2759,41422,265,40993,40539,46.75517985006227,48.138872537283554,40.798968542540024,-1874,-2333,3960,41.028792175263014
-2211,1718,40916,-1004,40969,40025,46.696907965267755,45.87117874936814,49.03118619291444,3053,3918,1415,49.41081220049179
-1021,1468,41799,-520,40387,40503,48.75360442348887,43.792733165565636,41.88310627385772,-2366,-2907,1589,47.32280576703457
-2110,1439,41082,2388,41097,40406,44.836980016082514,40.93093813300119,47.20574512410539,-80,736,456,48.99623254135487
2123,-1406,40796,865,41922,40321,43.86747215983652,45.096142830651814,45.407678960097684,1933,1471,1975,49.63636874581644
2715,616,41258,-3656,40579,40157,48.46975708635952,40.64927434801541,47.71724548446617,-2225,645,2365,45.65562070408616
-680,1070,40969,2872,40956,41253,44.307615784958166,44.58644959476403,48.49757595314509,-527,1374,-3263,44.91465847097225
3112,551,41853,-3940,40436,41577,42.12633390756354,48.40736817252068,49.22329471579276,3316,-1102,3593,44.471330089580945
-1625,337,40300,1129,41490,40294,43.95157657295404,43.360248553839064,44.68564528482282,3312,-1640,-2151,43.04325471647324
1703,141,40774,519,40501,41223,49.589547935642216,46.89674543238338,46.973362720166996,3922,1469,1208,49.08678231299676
-1235,625,40204,3318,40109,41709,41.035267780465986,46.060927242805064,45.96160216303598,-1177,-1146,3316,45.3682984415154
522,-3847,41075,-1472,41254,40352,46.271671260997735,42.81977613353822,46.66510318636585,-2603,-2961,3581,46.28613729371698
-1684,-2462,41029,-1802,40610,40601,43.68191160910372,44.32875905346167,42.18195618877469,-2009,3204,1748,46.02156963851829
-2774,-76,41856,253,40760,41242,49.46731492218569,45.034260098537175,43.92645091706401,-1083,-1515,3742,43.872904958465234
1727,3675,40062,740,40346,41220,44.27453730120162,41.811735934787954,46.53518039910983,307,-2697,-3334,46.85318320869111
-1428,659,41343,1476,41201,40603,46.17453605971925,49.69239142465993,42.00562268949241,-1188,417,-2637,40.161098255389575
-3322,-2780,40762,909,41300,41324,40.60584665090765,43.93833678906362,49.02097165063451,417,-704,729,42.793799202060946
-2072,-526,41109,-670,41890,41214,48.71887796895386,45.44408678006108,44.5444777932795,-3728,-130,2697,44.262616131566276
-2799,-2577,41445,-129,40339,41613,47.87043328980161,44.413137259867554,44.85196567691723,-3052,-2921,540,40.60185762614357
1487,-1238,40116,76,40937,40245,43.54823828288364,48.99701569534838,48.971462032565945,2099,-2428,-2591,44.30325850907846
-1172,-1988,40567,-2142,40892,40472,49.32274224308974,42.835137206771265,41.68730770144157,-3570,3918,1529,42.903994036761574
-2816,-2540,40135,-2476,40938,41946,41.2980624337616,43.37386363507702,45.471617827796074,-1113,2306,-2059,44.906869181828
-2319,-1618,40181,-2911,41572,40202,47.83398891339911,49.01159867643955,40.69045693703364,-3954,-1409,2843,45.03009944951842
-721,-3130,41361,-3162,41016,40701,43.45184982755053,43.31574396160055,47.22375399793417,-1414,3539,2913,46.034449924392305
-1128,315,40552,1240,41567,41945,45.00451366002482,41.361851939647416,44.89270876700699,-1225,-445,3504,40.790013713617284
-3075,-2276,41453,2278,40031,41490,42.15705849075481,43.14960413827795,42.334582174862746,-2633,-274,-2969,48.49170572647499
2729,2068,41884,-2683,41134,41572,41.13818128908273,48.23524005639982,44.04893809797706,-1643,2382,-3302,48.67286883824794
-2551,-2092,41892,-2633,41758,41350,44.47425704473689,49.455543322915716,45.36089238730941,3005,-3646,1484,40.51506208213625
2155,2454,41098,-1852,41568,40251,42.43264852050376,40.45655235691557,48.63920695318602,1147,796,-3083,45.604303068081556
228,2540,41665,2940,41651,40453,44.50391598088251,40.8195608520565,47.04372025399109,-368,1512,-1711,45.03037067275276
-1236,-1434,40218,2172,40439,40381,45.460405843692556,43.41949075430156,43.16818215421716,1380,759,877,47.04683960163791
-2916,-3388,40022,-3314,41146,40158,49.102820554565625,43.95248141423911,41.2632831579321,3582,-1456,-3812,47.34824682230577
1104,565,40212,-3988,40192,41711,44.4692784502448,42.57712604663569,47.93000581137309,2627,-3276,517,42.11573880881488
175,812,40190,-2270,41413,41777,41.975638019607636,42.04022230661018,41.27116450708563,-699,2193,-2309,44.591228099422686
3718,-2863,41339,-1279,41185,41676,45.87693744485555,40.0010413915516,48.76681327848071,3610,1655,-1832,40.89092204439268
1795,1966,41218,324,40189,41703,48.52007950384311,48.30623287080286,46.5567981428146,-318,3842,-911,40.769681070280264
-261,2935,41449,3855,40201,40655,49.21654880460922,40.91463784608915,42.774610353961826,-469,3926,842,40.10770232825696
-2550,-2959,40559,3504,40398,41313,48.21245892877752,48.13679625145869,41.28772625685276,-179,1577,2576,40.71818401217124
3367,-3032,41125,256,40793,40145,42.63246577253618,49.26382623135264,40.2902243935158,273,-1240,3573,44.1742898500828
-77,1312,41689,3603,41975,40272,41.777570851320895,48.76330048795725,42.00631628253887,-2206,3103,3794,42.81958687924042
3887,1928,41531,995,41242,40604,42.009704068039206,44.07804462554658,45.202674560179595,2605,2874,233,41.613385086405735
2246,3620,41856,-1521,41847,41129,45.48908481570154,44.77018947768906,40.41244493780901,1277,1432,2050,48.551135648523086
-3139,645,40773,-2181,40923,41651,42.25885280061318,44.81892656490893,47.32496132584501,794,-1066,900,47.12776066102297
-3399,588,40015,2028,41249,41075,49.337203991087115,47.997127812777514,45.60112517592063,1448,187,-810,48.68236705759945
-1756,-3131,40715,-2747,40901,41308,41.86086929086561,49.82007479254047,44.289123846816395,353,723,-1174,41.977505901489955
-212,2102,40975,2943,40069,41532,47.1277887620938,44.167115866818015,46.9597497582317,3644,1204,3273,49.82275562137076
3007,-1709,41683,1591,40481,40064,44.29098055855536,49.11540119191533,43.349337245850364,2534,2912,-413,40.577946097890006
